"year","met_year","yr_part","month","BEST","BEST_uncertainty","Cowtan & Way Hybrid","Cowtan & Way Hybrid_uncertainty","GISTEMP","GISTEMP NH","GISTEMP SH","HadCRUT3","HadCRUT3v","HadCRUT4","JMA","Keeling","NCEI","NCEP Surface Air","NCEP Surface Air NH","NCEP Surface Air SH","RATPAC-A 850-300 mb","RSS TLT 3.3","RSS TMT 3.3","RSS TMT 4.0","UAH TLT 5.6","UAH TLT 6.0"
1885,1885,1885.375,5,-0.561,0.156,-0.623,0.1764,-0.41,-0.54,-0.27,-0.445,-0.426,-0.521,NA,NA,-0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,1885,1885.45833333333,6,-0.623,0.135,-0.644,0.1764,-0.5,-0.54,-0.45,-0.491,-0.464,-0.488,NA,NA,-0.323,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,1885,1885.54166666667,7,-0.398,0.153,-0.39,0.18424,-0.27,-0.32,-0.23,-0.304,-0.308,-0.311,NA,NA,-0.253,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,1885,1885.625,8,-0.467,0.173,-0.452,0.18816,-0.26,-0.42,-0.11,-0.354,-0.367,-0.51,NA,NA,-0.257,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,1885,1885.70833333333,9,-0.459,0.151,-0.349,0.19404,-0.18,-0.3,-0.07,-0.247,-0.28,-0.333,NA,NA,-0.212,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,1885,1885.79166666667,10,-0.373,0.146,-0.339,0.20188,-0.18,-0.26,-0.1,-0.281,-0.297,-0.249,NA,NA,-0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,1885,1885.875,11,-0.401,0.153,-0.407,0.20384,-0.21,-0.25,-0.17,-0.203,-0.26,-0.261,NA,NA,-0.14,NA,NA,NA,NA,NA,NA,NA,NA,NA
1885,1886,1885.95833333333,12,-0.235,0.179,-0.216,0.20776,-0.05,0.03,-0.13,-0.095,-0.134,-0.156,NA,NA,0.034,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,1886,1886.04166666667,1,-0.639,0.196,-0.583,0.19992,-0.41,-0.63,-0.19,-0.373,-0.372,-0.401,NA,NA,-0.123,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,1886,1886.125,2,-0.679,0.17,-0.582,0.19404,-0.44,-0.64,-0.25,-0.478,-0.475,-0.455,NA,NA,-0.293,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,1886,1886.20833333333,3,-0.571,0.141,-0.561,0.18424,-0.4,-0.55,-0.26,-0.384,-0.394,-0.415,NA,NA,-0.295,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,1886,1886.29166666667,4,-0.476,0.134,-0.452,0.1764,-0.29,-0.35,-0.22,-0.17,-0.186,-0.336,NA,NA,-0.182,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,1886,1886.375,5,-0.286,0.18,-0.282,0.1764,-0.26,-0.34,-0.19,-0.063,-0.115,-0.191,NA,NA,-0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,1886,1886.45833333333,6,-0.516,0.135,-0.507,0.17836,-0.38,-0.41,-0.35,-0.262,-0.284,-0.387,NA,NA,-0.257,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,1886,1886.54166666667,7,-0.34,0.148,-0.307,0.18424,-0.15,-0.14,-0.17,-0.183,-0.197,-0.285,NA,NA,-0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,1886,1886.625,8,-0.45,0.148,-0.348,0.18816,-0.3,-0.45,-0.16,-0.179,-0.202,-0.341,NA,NA,-0.228,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,1886,1886.70833333333,9,-0.514,0.139,-0.412,0.196,-0.18,-0.29,-0.08,-0.247,-0.262,-0.433,NA,NA,-0.205,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,1886,1886.79166666667,10,-0.452,0.148,-0.384,0.20188,-0.24,-0.24,-0.24,-0.296,-0.309,-0.363,NA,NA,-0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,1886,1886.875,11,-0.582,0.149,-0.515,0.20188,-0.25,-0.33,-0.17,-0.396,-0.393,-0.422,NA,NA,-0.208,NA,NA,NA,NA,NA,NA,NA,NA,NA
1886,1887,1886.95833333333,12,-0.439,0.173,-0.423,0.2058,-0.24,-0.12,-0.37,-0.266,-0.276,-0.427,NA,NA,-0.172,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,1887,1887.04166666667,1,-0.993,0.203,-0.84,0.19796,-0.65,-0.99,-0.31,-0.421,-0.403,-0.566,NA,NA,-0.394,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,1887,1887.125,2,-0.769,0.177,-0.742,0.19208,-0.47,-0.53,-0.42,-0.504,-0.479,-0.556,NA,NA,-0.389,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,1887,1887.20833333333,3,-0.527,0.169,-0.474,0.18228,-0.3,-0.31,-0.29,-0.359,-0.355,-0.458,NA,NA,-0.177,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,1887,1887.29166666667,4,-0.414,0.147,-0.387,0.1764,-0.37,-0.4,-0.33,-0.395,-0.376,-0.436,NA,NA,-0.206,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,1887,1887.375,5,-0.471,0.163,-0.486,0.1764,-0.33,-0.31,-0.34,-0.286,-0.276,-0.354,NA,NA,-0.253,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,1887,1887.45833333333,6,-0.496,0.143,-0.433,0.17836,-0.2,-0.13,-0.26,-0.398,-0.377,-0.406,NA,NA,-0.23,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,1887,1887.54166666667,7,-0.376,0.145,-0.355,0.18424,-0.18,-0.11,-0.25,-0.232,-0.231,-0.267,NA,NA,-0.282,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,1887,1887.625,8,-0.556,0.148,-0.464,0.18816,-0.27,-0.42,-0.11,-0.367,-0.353,-0.367,NA,NA,-0.327,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,1887,1887.70833333333,9,-0.426,0.158,-0.347,0.19404,-0.19,-0.12,-0.26,-0.301,-0.301,-0.343,NA,NA,-0.196,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,1887,1887.79166666667,10,-0.435,0.129,-0.418,0.19992,-0.31,-0.37,-0.25,-0.499,-0.49,-0.506,NA,NA,-0.309,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,1887,1887.875,11,-0.432,0.156,-0.423,0.20188,-0.25,-0.19,-0.32,-0.437,-0.424,-0.408,NA,NA,-0.172,NA,NA,NA,NA,NA,NA,NA,NA,NA
1887,1888,1887.95833333333,12,-0.428,0.178,-0.428,0.20188,-0.37,-0.43,-0.31,-0.439,-0.43,-0.397,NA,NA,-0.209,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,1888,1888.04166666667,1,-0.428,0.155,-0.513,0.196,-0.42,-0.57,-0.27,-0.654,-0.609,-0.603,NA,NA,-0.403,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,1888,1888.125,2,-0.549,0.175,-0.561,0.19012,-0.41,-0.57,-0.26,-0.514,-0.502,-0.453,NA,NA,-0.341,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,1888,1888.20833333333,3,-0.499,0.16,-0.579,0.18228,-0.47,-0.62,-0.32,-0.583,-0.558,-0.543,NA,NA,-0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,1888,1888.29166666667,4,-0.406,0.169,-0.378,0.1764,-0.28,-0.29,-0.26,-0.244,-0.26,-0.243,NA,NA,-0.189,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,1888,1888.375,5,-0.384,0.162,-0.396,0.17444,-0.22,-0.13,-0.31,-0.333,-0.341,-0.349,NA,NA,-0.171,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,1888,1888.45833333333,6,-0.343,0.164,-0.31,0.1764,-0.2,-0.03,-0.37,-0.262,-0.265,-0.291,NA,NA,-0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,1888,1888.54166666667,7,-0.286,0.142,-0.283,0.18424,-0.08,0.07,-0.23,-0.346,-0.334,-0.308,NA,NA,-0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,1888,1888.625,8,-0.288,0.173,-0.238,0.1862,-0.1,-0.08,-0.12,-0.29,-0.302,-0.281,NA,NA,-0.173,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,1888,1888.70833333333,9,-0.355,0.15,-0.289,0.196,-0.07,-0.07,-0.07,-0.256,-0.254,-0.216,NA,NA,-0.077,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,1888,1888.79166666667,10,-0.075,0.136,-0.074,0.19992,0.02,0.06,-0.02,-0.148,-0.182,-0.106,NA,NA,0.006,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,1888,1888.875,11,-0.174,0.153,-0.205,0.20188,0,-0.02,0.03,-0.209,-0.247,-0.197,NA,NA,-0.055,NA,NA,NA,NA,NA,NA,NA,NA,NA
1888,1889,1888.95833333333,12,-0.168,0.162,-0.261,0.20384,-0.11,-0.32,0.09,-0.2,-0.226,-0.176,NA,NA,0.032,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,1889,1889.04166666667,1,-0.15,0.178,-0.203,0.196,-0.19,-0.38,0,-0.137,-0.186,-0.054,NA,NA,-0.107,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,1889,1889.125,2,0.164,0.163,0.065,0.18816,0.15,0.29,0.01,-0.115,-0.172,-0.095,NA,NA,-0.002,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,1889,1889.20833333333,3,0.011,0.172,-0.113,0.18228,0.05,0.03,0.07,-0.071,-0.124,-0.068,NA,NA,0.104,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,1889,1889.29166666667,4,0.029,0.151,-0.032,0.17444,0.05,0.12,-0.02,-0.009,-0.069,0.013,NA,NA,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,1889,1889.375,5,-0.165,0.161,-0.172,0.17444,-0.02,-0.07,0.02,-0.104,-0.127,-0.079,NA,NA,-0.038,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,1889,1889.45833333333,6,-0.2,0.136,-0.147,0.1764,-0.11,-0.12,-0.1,-0.156,-0.185,-0.149,NA,NA,-0.084,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,1889,1889.54166666667,7,-0.201,0.15,-0.166,0.18424,-0.04,0.02,-0.1,-0.21,-0.25,-0.196,NA,NA,-0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,1889,1889.625,8,-0.306,0.162,-0.248,0.18816,-0.17,-0.12,-0.22,-0.255,-0.279,-0.227,NA,NA,-0.156,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,1889,1889.70833333333,9,-0.428,0.153,-0.357,0.196,-0.18,-0.2,-0.16,-0.369,-0.379,-0.381,NA,NA,-0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,1889,1889.79166666667,10,-0.281,0.141,-0.292,0.19992,-0.21,-0.33,-0.1,-0.33,-0.331,-0.299,NA,NA,-0.205,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,1889,1889.875,11,-0.505,0.181,-0.453,0.20188,-0.3,-0.53,-0.07,-0.42,-0.421,-0.399,NA,NA,-0.293,NA,NA,NA,NA,NA,NA,NA,NA,NA
1889,1890,1889.95833333333,12,-0.38,0.167,-0.406,0.20188,-0.29,-0.5,-0.08,-0.134,-0.156,-0.175,NA,NA,-0.188,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,1890,1890.04166666667,1,-0.493,0.164,-0.504,0.196,-0.46,-0.64,-0.29,-0.295,-0.297,-0.324,NA,NA,-0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,1890,1890.125,2,-0.438,0.162,-0.448,0.18816,-0.46,-0.56,-0.37,-0.352,-0.352,-0.366,NA,NA,-0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,1890,1890.20833333333,3,-0.582,0.163,-0.572,0.18032,-0.4,-0.41,-0.4,-0.434,-0.431,-0.46,NA,NA,-0.323,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,1890,1890.29166666667,4,-0.462,0.159,-0.383,0.17444,-0.37,-0.33,-0.41,-0.333,-0.331,-0.319,NA,NA,-0.275,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,1890,1890.375,5,-0.501,0.164,-0.506,0.17444,-0.47,-0.47,-0.48,-0.44,-0.437,-0.425,NA,NA,-0.398,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,1890,1890.45833333333,6,-0.469,0.155,-0.403,0.1764,-0.27,-0.15,-0.39,-0.405,-0.41,-0.378,NA,NA,-0.308,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,1890,1890.54166666667,7,-0.464,0.16,-0.469,0.18424,-0.28,-0.28,-0.29,-0.442,-0.428,-0.414,NA,NA,-0.298,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,1890,1890.625,8,-0.49,0.155,-0.417,0.18816,-0.36,-0.4,-0.31,-0.456,-0.451,-0.421,NA,NA,-0.34,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,1890,1890.70833333333,9,-0.516,0.151,-0.388,0.19404,-0.35,-0.4,-0.31,-0.486,-0.47,-0.477,NA,NA,-0.357,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,1890,1890.79166666667,10,-0.349,0.135,-0.365,0.19992,-0.22,-0.11,-0.33,-0.535,-0.504,-0.504,NA,NA,-0.306,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,1890,1890.875,11,-0.677,0.14,-0.65,0.20188,-0.37,-0.51,-0.22,-0.594,-0.558,-0.57,NA,NA,-0.353,NA,NA,NA,NA,NA,NA,NA,NA,NA
1890,1891,1890.95833333333,12,-0.382,0.154,-0.403,0.19992,-0.29,-0.39,-0.2,-0.41,-0.413,-0.407,NA,NA,-0.251,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,1891,1891.04166666667,1,-0.521,0.159,-0.59,0.196,-0.45,-0.6,-0.29,-0.528,-0.513,-0.515,-0.7,NA,-0.394,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,1891,1891.125,2,-0.598,0.171,-0.568,0.18816,-0.47,-0.68,-0.27,-0.523,-0.506,-0.467,-0.693,NA,-0.533,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,1891,1891.20833333333,3,-0.243,0.156,-0.275,0.17836,-0.14,-0.08,-0.2,-0.411,-0.442,-0.371,-0.57,NA,-0.224,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,1891,1891.29166666667,4,-0.422,0.148,-0.456,0.17248,-0.25,-0.26,-0.23,-0.381,-0.373,-0.36,-0.467,NA,-0.269,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,1891,1891.375,5,-0.27,0.17,-0.266,0.17444,-0.16,-0.15,-0.17,-0.25,-0.265,-0.207,-0.389,NA,-0.148,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,1891,1891.45833333333,6,-0.412,0.137,-0.347,0.1764,-0.21,-0.11,-0.31,-0.359,-0.369,-0.3,-0.475,NA,-0.212,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,1891,1891.54166666667,7,-0.394,0.16,-0.34,0.18424,-0.21,-0.13,-0.28,-0.39,-0.404,-0.332,-0.46,NA,-0.229,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,1891,1891.625,8,-0.345,0.169,-0.323,0.18816,-0.2,-0.1,-0.31,-0.372,-0.375,-0.318,-0.416,NA,-0.238,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,1891,1891.70833333333,9,-0.276,0.141,-0.227,0.196,-0.13,0.04,-0.3,-0.22,-0.247,-0.204,-0.287,NA,-0.161,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,1891,1891.79166666667,10,-0.386,0.148,-0.337,0.19992,-0.23,-0.23,-0.23,-0.36,-0.361,-0.332,-0.388,NA,-0.303,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,1891,1891.875,11,-0.545,0.158,-0.528,0.20188,-0.36,-0.53,-0.2,-0.604,-0.581,-0.546,-0.654,NA,-0.402,NA,NA,NA,NA,NA,NA,NA,NA,NA
1891,1892,1891.95833333333,12,-0.2,0.177,-0.25,0.19992,-0.01,0.09,-0.11,-0.174,-0.194,-0.124,-0.322,NA,-0.052,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,1892,1892.04166666667,1,-0.297,0.169,-0.424,0.19404,-0.25,-0.34,-0.16,-0.449,-0.447,-0.407,-0.594,NA,-0.254,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,1892,1892.125,2,-0.166,0.149,-0.186,0.18816,-0.13,-0.14,-0.12,-0.163,-0.182,-0.121,-0.339,NA,-0.142,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,1892,1892.20833333333,3,-0.458,0.165,-0.537,0.18032,-0.35,-0.52,-0.19,-0.471,-0.479,-0.459,-0.622,NA,-0.321,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,1892,1892.29166666667,4,-0.532,0.151,-0.565,0.17248,-0.34,-0.4,-0.28,-0.515,-0.5,-0.483,-0.601,NA,-0.324,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,1892,1892.375,5,-0.459,0.164,-0.457,0.17444,-0.24,-0.22,-0.26,-0.452,-0.46,-0.401,-0.51,NA,-0.315,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,1892,1892.45833333333,6,-0.379,0.15,-0.433,0.1764,-0.19,0,-0.38,-0.462,-0.451,-0.466,-0.497,NA,-0.296,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,1892,1892.54166666667,7,-0.528,0.161,-0.554,0.18424,-0.27,-0.14,-0.39,-0.547,-0.518,-0.535,-0.575,NA,-0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,1892,1892.625,8,-0.511,0.161,-0.485,0.18816,-0.19,-0.06,-0.32,-0.464,-0.463,-0.445,-0.555,NA,-0.344,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,1892,1892.70833333333,9,-0.34,0.145,-0.278,0.19404,-0.24,-0.31,-0.17,-0.367,-0.379,-0.325,-0.395,NA,-0.233,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,1892,1892.79166666667,10,-0.243,0.148,-0.33,0.19992,-0.15,-0.21,-0.1,-0.487,-0.481,-0.444,-0.483,NA,-0.258,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,1892,1892.875,11,-0.757,0.16,-0.638,0.20188,-0.49,-0.85,-0.12,-0.649,-0.62,-0.627,-0.703,NA,-0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA
1892,1893,1892.95833333333,12,-0.517,0.199,-0.725,0.19992,-0.28,-0.47,-0.09,-0.818,-0.787,-0.794,-0.905,NA,-0.482,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,1893,1893.04166666667,1,-0.899,0.196,-0.903,0.19404,-0.67,-1.29,-0.05,-0.972,-0.956,-0.962,-1.16,NA,-0.688,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,1893,1893.125,2,-0.602,0.165,-0.692,0.1862,-0.5,-0.83,-0.17,-0.75,-0.761,-0.723,-0.955,NA,-0.625,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,1893,1893.20833333333,3,-0.306,0.169,-0.376,0.17836,-0.23,-0.26,-0.2,-0.415,-0.429,-0.374,-0.605,NA,-0.234,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,1893,1893.29166666667,4,-0.414,0.149,-0.491,0.17248,-0.31,-0.28,-0.35,-0.589,-0.572,-0.562,-0.645,NA,-0.356,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,1893,1893.375,5,-0.419,0.162,-0.482,0.17444,-0.34,-0.35,-0.34,-0.607,-0.579,-0.551,-0.681,NA,-0.35,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,1893,1893.45833333333,6,-0.32,0.146,-0.386,0.1764,-0.23,-0.17,-0.29,-0.488,-0.47,-0.463,-0.479,NA,-0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,1893,1893.54166666667,7,-0.2,0.16,-0.179,0.18228,-0.13,-0.11,-0.15,-0.301,-0.318,-0.278,-0.395,NA,-0.21,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,1893,1893.625,8,-0.265,0.161,-0.247,0.1862,-0.23,-0.23,-0.22,-0.33,-0.348,-0.288,-0.433,NA,-0.334,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,1893,1893.70833333333,9,-0.401,0.143,-0.402,0.19404,-0.18,-0.16,-0.2,-0.462,-0.453,-0.44,-0.459,NA,-0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,1893,1893.79166666667,10,-0.226,0.14,-0.261,0.19796,-0.15,-0.19,-0.12,-0.329,-0.337,-0.271,-0.403,NA,-0.22,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,1893,1893.875,11,-0.338,0.146,-0.36,0.19992,-0.16,-0.2,-0.12,-0.463,-0.457,-0.415,-0.545,NA,-0.174,NA,NA,NA,NA,NA,NA,NA,NA,NA
1893,1894,1893.95833333333,12,-0.389,0.172,-0.478,0.19796,-0.36,-0.62,-0.11,-0.368,-0.361,-0.352,-0.509,NA,-0.257,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,1894,1894.04166666667,1,-0.551,0.164,-0.562,0.19208,-0.54,-0.84,-0.23,-0.463,-0.447,-0.454,-0.698,NA,-0.443,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,1894,1894.125,2,-0.408,0.159,-0.396,0.18424,-0.3,-0.39,-0.22,-0.437,-0.423,-0.379,-0.527,NA,-0.228,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,1894,1894.20833333333,3,-0.325,0.172,-0.423,0.17836,-0.2,-0.16,-0.23,-0.409,-0.401,-0.38,-0.536,NA,-0.213,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,1894,1894.29166666667,4,-0.523,0.161,-0.483,0.17052,-0.41,-0.49,-0.32,-0.431,-0.424,-0.379,-0.571,NA,-0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,1894,1894.375,5,-0.421,0.15,-0.453,0.17248,-0.29,-0.23,-0.36,-0.474,-0.455,-0.426,-0.549,NA,-0.312,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,1894,1894.45833333333,6,-0.469,0.144,-0.49,0.17444,-0.43,-0.45,-0.41,-0.508,-0.491,-0.493,-0.578,NA,-0.358,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,1894,1894.54166666667,7,-0.303,0.159,-0.249,0.18424,-0.31,-0.29,-0.32,-0.355,-0.365,-0.316,-0.457,NA,-0.281,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,1894,1894.625,8,-0.335,0.159,-0.336,0.1862,-0.27,-0.27,-0.28,-0.382,-0.376,-0.343,-0.483,NA,-0.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,1894,1894.70833333333,9,-0.417,0.143,-0.371,0.19404,-0.22,-0.25,-0.18,-0.501,-0.502,-0.465,-0.537,NA,-0.261,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,1894,1894.79166666667,10,-0.231,0.133,-0.284,0.19796,-0.16,-0.21,-0.11,-0.492,-0.482,-0.443,-0.52,NA,-0.223,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,1894,1894.875,11,-0.436,0.147,-0.379,0.19796,-0.24,-0.46,-0.02,-0.456,-0.457,-0.424,-0.582,NA,-0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA
1894,1895,1894.95833333333,12,-0.385,0.151,-0.469,0.196,-0.21,-0.3,-0.12,-0.427,-0.415,-0.404,-0.607,NA,-0.245,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1895,1895.04166666667,1,-0.457,0.141,-0.498,0.19012,-0.43,-0.7,-0.16,-0.503,-0.513,-0.497,-0.723,NA,-0.448,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1895,1895.125,2,-0.537,0.156,-0.581,0.18228,-0.41,-0.71,-0.11,-0.731,-0.714,-0.678,-0.888,NA,-0.424,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1895,1895.20833333333,3,-0.46,0.159,-0.585,0.1764,-0.28,-0.34,-0.22,-0.564,-0.542,-0.527,-0.649,NA,-0.294,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1895,1895.29166666667,4,-0.297,0.155,-0.386,0.17052,-0.22,-0.19,-0.24,-0.451,-0.432,-0.408,-0.555,NA,-0.192,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1895,1895.375,5,-0.397,0.16,-0.456,0.17248,-0.22,-0.24,-0.2,-0.442,-0.416,-0.415,-0.519,NA,-0.217,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1895,1895.45833333333,6,-0.343,0.142,-0.341,0.1764,-0.24,-0.24,-0.24,-0.361,-0.355,-0.332,-0.503,NA,-0.305,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1895,1895.54166666667,7,-0.264,0.156,-0.295,0.18228,-0.16,-0.16,-0.16,-0.393,-0.403,-0.359,-0.476,NA,-0.209,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1895,1895.625,8,-0.293,0.159,-0.272,0.18424,-0.15,-0.27,-0.03,-0.293,-0.309,-0.267,-0.417,NA,-0.233,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1895,1895.70833333333,9,-0.36,0.145,-0.285,0.19012,-0.01,0.05,-0.07,-0.258,-0.269,-0.286,-0.337,NA,-0.141,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1895,1895.79166666667,10,-0.256,0.125,-0.303,0.19404,-0.1,-0.1,-0.09,-0.386,-0.374,-0.343,-0.371,NA,-0.139,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1895,1895.875,11,-0.248,0.139,-0.25,0.19404,-0.15,-0.08,-0.22,-0.323,-0.338,-0.302,-0.389,NA,-0.166,NA,NA,NA,NA,NA,NA,NA,NA,NA
1895,1896,1895.95833333333,12,-0.236,0.156,-0.323,0.19208,-0.11,-0.16,-0.06,-0.351,-0.347,-0.318,-0.483,NA,-0.078,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.04166666667,1,-0.223,0.168,-0.279,0.1862,-0.22,-0.41,-0.03,-0.242,-0.269,-0.224,-0.425,NA,-0.111,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.125,2,-0.295,0.147,-0.254,0.18032,-0.14,-0.22,-0.07,-0.235,-0.251,-0.233,-0.359,NA,-0.086,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.20833333333,3,-0.437,0.147,-0.477,0.17444,-0.29,-0.49,-0.08,-0.401,-0.423,-0.384,-0.536,NA,-0.215,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.29166666667,4,-0.485,0.165,-0.47,0.16856,-0.32,-0.6,-0.04,-0.359,-0.372,-0.35,-0.504,NA,-0.27,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.375,5,-0.299,0.164,-0.317,0.17248,-0.19,-0.17,-0.22,-0.248,-0.248,-0.207,-0.246,NA,-0.11,NA,NA,NA,NA,NA,NA,NA,NA,NA
1896,1896,1896.45833333333,6,-0.18,0.141,-0.171,0.17444,-0.13,0.07,-0.34,-0.145,-0.169,-0.124,-0.242,NA,-0.099,NA,NA,NA,NA,NA,NA,NA,NA,NA
