"year","met_year","yr_part","month","m0001","m0002","m0003","m0004","m0005","m0006","m0007","m0008","m0009","m0010","m0011","m0012","m0013","m0014","m0015","m0016","m0017","m0018","m0019","m0020","m0021","m0022","m0023","m0024","m0025","m0026","m0027","m0028","m0029","m0030","m0031","m0032","m0033","m0034","m0035","m0036","m0037","m0038","m0039","m0040","m0041","m0042","m0043","m0044","m0045","m0046","m0047","m0048","m0049","m0050","m0051","m0052","m0053","m0054","m0055","m0056","m0057","m0058","m0059","m0060","m0061","m0062","m0063","m0064","m0065","m0066","m0067","m0068","m0069","m0070","m0071","m0072","m0073","m0074","m0075","m0076","m0077","m0078","m0079","m0080","m0081","m0082","m0083","m0084","m0085","m0086","m0087","m0088","m0089","m0090","m0091","m0092","m0093","m0094","m0095","m0096","m0097","m0098","m0099","m0100","m0101","m0102","m0103","m0104","m0105","m0106","m0107","m0108","m0109","m0110","m0111","m0112","m0113","m0114","m0115","m0116","m0117","m0118","m0119","m0120","m0121","m0122","m0123","m0124","m0125","m0126","m0127","m0128","m0129","m0130","m0131","m0132","m0133","m0134","m0135","m0136","m0137","m0138"
1971,1971,1971.79166666667,10,14.0326,14.6763,13.3125,13.6425,13.4217,13.3005,13.708,12.783,12.8036,12.4651,13.9442,13.2819,13.2045,13.6016,15.1896,15.2348,15.5074,14.7718,14.868,15.0896,13.802,13.6839000000001,12.3283,13.5749,14.6101,13.4202,13.5078,13.8998,14.1948,13.6633,13.2246,12.9523,13.9111,14.1477,14.0326,14.6763,13.3125,13.6425,13.4217,13.9876,13.3005,13.4724000000001,13.8341,13.708,12.783,12.8036,12.4651,13.9442,13.2819,13.2045,13.6016,15.1896,15.2348,15.5074,14.7226,14.7718,14.868,15.0896,14.5993,13.802,13.1449,13.6839000000001,13.3667,12.3283,13.5749,13.3676,14.6101,13.4202,13.5078,13.8998,14.1948,13.6633,13.2246,12.9523,14.0326,14.6763,13.4217,13.3005,12.783,13.9442,13.2819,13.2045,13.6016,15.1896,15.2348,15.5074,14.7718,14.868,15.0896,13.802,13.6839000000001,12.3283,13.5749,14.6101,13.4202,13.5078,13.6633,13.2246,12.9523,13.9111,14.1477,14.0326,13.3125,13.6425,13.4217,13.9876,13.3005,13.4724000000001,13.8341,13.708,12.783,12.8036,12.4651,13.9442,13.2819,13.2045,13.6016,15.1896,15.2348,15.5074,14.7718,14.868,15.0896,13.802,13.1449,13.6839000000001,13.3667,12.3283,13.5749,13.3676,14.6101,13.4202,13.5078,13.8998,14.1948,13.6633,13.2246,12.9523
1971,1971,1971.875,11,13.0263,13.6167,12.681,12.4889,12.4982,12.1794,12.604,11.7338,11.7082,11.3115,13.0713,12.0225,12.1692,12.6207,14.1993000000001,14.3119,14.4983,13.4853,13.6933,13.8524,12.8944,12.5353,11.2181,12.278,13.4199,12.5804,12.723,12.7792,13.0671,12.4403,12.073,12.0177,12.9232,13.2265,13.0263,13.6167,12.681,12.4889,12.4982,12.9511,12.1794,12.2989,12.6344,12.604,11.7338,11.7082,11.3115,13.0713,12.0225,12.1692,12.6207,14.1993000000001,14.3119,14.4983,13.6702,13.4853,13.6933,13.8524,13.5859,12.8944,12.1326,12.5353,12.5096,11.2181,12.278,11.8698,13.4199,12.5804,12.723,12.7792,13.0671,12.4403,12.073,12.0177,13.0263,13.6167,12.4982,12.1794,11.7338,13.0713,12.0225,12.1692,12.6207,14.1993000000001,14.3119,14.4983,13.4853,13.6933,13.8524,12.8944,12.5353,11.2181,12.278,13.4199,12.5804,12.723,12.4403,12.073,12.0177,12.9232,13.2265,13.0263,12.681,12.4889,12.4982,12.9511,12.1794,12.2989,12.6344,12.604,11.7338,11.7082,11.3115,13.0713,12.0225,12.1692,12.6207,14.1993000000001,14.3119,14.4983,13.4853,13.6933,13.8524,12.8944,12.1326,12.5353,12.5096,11.2181,12.278,11.8698,13.4199,12.5804,12.723,12.7792,13.0671,12.4403,12.073,12.0177
1971,1972,1971.95833333333,12,12.4029,13.3049,12.3502,11.8969,11.7627,11.4961,11.9591,10.8646,11.2863,10.6115,12.2286,11.2958,11.399,12.1791,13.5456,13.662,13.958,12.7964,13.0123,13.078,12.0529,11.8304,10.6529,11.5488,12.7682,12.2574,12.2285,12.1684,12.3481,12.1574,11.4558,11.4868,12.1655,12.4998000000001,12.4029,13.3049,12.3502,11.8969,11.7627,12.3792,11.4961,11.6072,11.9697,11.9591,10.8646,11.2863,10.6115,12.2286,11.2958,11.399,12.1791,13.5456,13.662,13.958,13.2089,12.7964,13.0123,13.078,12.7257,12.0529,11.2817,11.8304,11.8344,10.6529,11.5488,11.1247,12.7682,12.2574,12.2285,12.1684,12.3481,12.1574,11.4558,11.4868,12.4029,13.3049,11.7627,11.4961,10.8646,12.2286,11.2958,11.399,12.1791,13.5456,13.662,13.958,12.7964,13.0123,13.078,12.0529,11.8304,10.6529,11.5488,12.7682,12.2574,12.2285,12.1574,11.4558,11.4868,12.1655,12.4998000000001,12.4029,12.3502,11.8969,11.7627,12.3792,11.4961,11.6072,11.9697,11.9591,10.8646,11.2863,10.6115,12.2286,11.2958,11.399,12.1791,13.5456,13.662,13.958,12.7964,13.0123,13.078,12.0529,11.2817,11.8304,11.8344,10.6529,11.5488,11.1247,12.7682,12.2574,12.2285,12.1684,12.3481,12.1574,11.4558,11.4868
1972,1972,1972.04166666667,1,12.4144,13.0216,12.0239,11.6133,11.8385,11.251,11.7792,10.8571,11.2395,10.6091,12.0859,11.3566,11.4101,12.223,13.6848,13.4539,13.9043,12.716,12.9546,12.8164,11.6934,11.7575000000001,10.5601,11.6906,12.4585,11.9945,12.0505,11.939,12.1699,11.8716,11.4494,11.1695,11.8994,12.1928,12.4144,13.0216,12.0239,11.6133,11.8385,12.4214,11.251,11.4991,11.7233,11.7792,10.8571,11.2395,10.6091,12.0859,11.3566,11.4101,12.223,13.6848,13.4539,13.9043,13.0521,12.716,12.9546,12.8164,12.6903,11.6934,11.2077,11.7575000000001,11.4905,10.5601,11.6906,11.0279,12.4585,11.9945,12.0505,11.939,12.1699,11.8716,11.4494,11.1695,12.4144,13.0216,11.8385,11.251,10.8571,12.0859,11.3566,11.4101,12.223,13.6848,13.4539,13.9043,12.716,12.9546,12.8164,11.6934,11.7575000000001,10.5601,11.6906,12.4585,11.9945,12.0505,11.8716,11.4494,11.1695,11.8994,12.1928,12.4144,12.0239,11.6133,11.8385,12.4214,11.251,11.4991,11.7233,11.7792,10.8571,11.2395,10.6091,12.0859,11.3566,11.4101,12.223,13.6848,13.4539,13.9043,12.716,12.9546,12.8164,11.6934,11.2077,11.7575000000001,11.4905,10.5601,11.6906,11.0279,12.4585,11.9945,12.0505,11.939,12.1699,11.8716,11.4494,11.1695
1972,1972,1972.125,2,12.6103,13.4159,12.3576,11.865,12.0951,11.7239,11.9084,11.1124,11.5028,10.8665,12.2761,11.8459,11.7777,12.3663,14.0465,13.8831,14.4343,13.1211,13.2767,13.1856,11.9795,11.8871,11.0211,12.0107,12.4106,12.0481,12.2537,12.3458,12.5236,12.7087,11.4302,11.4358,12.1403,12.5493,12.6103,13.4159,12.3576,11.865,12.0951,12.5411,11.7239,11.864,12.3743,11.9084,11.1124,11.5028,10.8665,12.2761,11.8459,11.7777,12.3663,14.0465,13.8831,14.4343,13.6526,13.1211,13.2767,13.1856,13.1954,11.9795,11.4628,11.8871,11.8473,11.0211,12.0107,11.3829,12.4106,12.0481,12.2537,12.3458,12.5236,12.7087,11.4302,11.4358,12.6103,13.4159,12.0951,11.7239,11.1124,12.2761,11.8459,11.7777,12.3663,14.0465,13.8831,14.4343,13.1211,13.2767,13.1856,11.9795,11.8871,11.0211,12.0107,12.4106,12.0481,12.2537,12.7087,11.4302,11.4358,12.1403,12.5493,12.6103,12.3576,11.865,12.0951,12.5411,11.7239,11.864,12.3743,11.9084,11.1124,11.5028,10.8665,12.2761,11.8459,11.7777,12.3663,14.0465,13.8831,14.4343,13.1211,13.2767,13.1856,11.9795,11.4628,11.8871,11.8473,11.0211,12.0107,11.3829,12.4106,12.0481,12.2537,12.3458,12.5236,12.7087,11.4302,11.4358
1972,1972,1972.20833333333,3,13.301,14.1597,12.7568,12.7247,12.7324,12.6019,12.5312,11.8786,12.2816,11.5559,12.8708,12.3933,12.6192,13.0355,14.7076,14.6093,15.1389,13.7551,14.112,13.98,12.7371,12.6289,11.6133,12.744,13.142,12.6266,12.6111,13.0342,13.3823,13.2299,12.1966,12.0434,12.7717,13.1737,13.301,14.1597,12.7568,12.7247,12.7324,13.1498,12.6019,12.7763,13.0633,12.5312,11.8786,12.2816,11.5559,12.8708,12.3933,12.6192,13.0355,14.7076,14.6093,15.1389,14.26,13.7551,14.112,13.98,13.8412,12.7371,12.2718,12.6289,12.4189,11.6133,12.744,12.38,13.142,12.6266,12.6111,13.0342,13.3823,13.2299,12.1966,12.0434,13.301,14.1597,12.7324,12.6019,11.8786,12.8708,12.3933,12.6192,13.0355,14.7076,14.6093,15.1389,13.7551,14.112,13.98,12.7371,12.6289,11.6133,12.744,13.142,12.6266,12.6111,13.2299,12.1966,12.0434,12.7717,13.1737,13.301,12.7568,12.7247,12.7324,13.1498,12.6019,12.7763,13.0633,12.5312,11.8786,12.2816,11.5559,12.8708,12.3933,12.6192,13.0355,14.7076,14.6093,15.1389,13.7551,14.112,13.98,12.7371,12.2718,12.6289,12.4189,11.6133,12.744,12.38,13.142,12.6266,12.6111,13.0342,13.3823,13.2299,12.1966,12.0434
1972,1972,1972.29166666667,4,14.2513,15.1312,13.6284,13.7743,13.607,13.5231,13.3903,12.9234,13.0743000000001,12.3885,13.6948,13.2445,13.5157,13.9283,15.3595,15.508,15.9345,14.6573,15.0326,14.968,13.7791,13.8632,12.6034,13.7545,14.074,13.3144,13.2494,14.0852,14.5361,14.1285,13.1652,12.9188,13.9503,14.1657,14.2513,15.1312,13.6284,13.7743,13.607,13.9148,13.5231,13.714,14.0535,13.3903,12.9234,13.0743000000001,12.3885,13.6948,13.2445,13.5157,13.9283,15.3595,15.508,15.9345,15.1757,14.6573,15.0326,14.968,14.7786,13.7791,13.116,13.8632,13.4718,12.6034,13.7545,13.4571,14.074,13.3144,13.2494,14.0852,14.5361,14.1285,13.1652,12.9188,14.2513,15.1312,13.607,13.5231,12.9234,13.6948,13.2445,13.5157,13.9283,15.3595,15.508,15.9345,14.6573,15.0326,14.968,13.7791,13.8632,12.6034,13.7545,14.074,13.3144,13.2494,14.1285,13.1652,12.9188,13.9503,14.1657,14.2513,13.6284,13.7743,13.607,13.9148,13.5231,13.714,14.0535,13.3903,12.9234,13.0743000000001,12.3885,13.6948,13.2445,13.5157,13.9283,15.3595,15.508,15.9345,14.6573,15.0326,14.968,13.7791,13.116,13.8632,13.4718,12.6034,13.7545,13.4571,14.074,13.3144,13.2494,14.0852,14.5361,14.1285,13.1652,12.9188
1972,1972,1972.375,5,15.0378,15.8878,14.3216,14.5376,14.4188,14.3469,14.3701,14.0911,13.7461,13.4824,14.4615,14.054,14.5078,14.9087,16.1814,16.1927,16.5766,15.5907,15.886,15.8655,14.9434,14.8706,13.5259,14.7118,15.4542,14.2959,14.357,15.0635,15.3398,14.827,14.1263,13.8723,14.8463,15.0113,15.0378,15.8878,14.3216,14.5376,14.4188,14.7561,14.3469,14.7819,15.1931,14.3701,14.0911,13.7461,13.4824,14.4615,14.054,14.5078,14.9087,16.1814,16.1927,16.5766,15.7523,15.5907,15.886,15.8655,15.5392000000001,14.9434,14.2349,14.8706,14.8088,13.5259,14.7118,14.4207,15.4542,14.2959,14.357,15.0635,15.3398,14.827,14.1263,13.8723,15.0378,15.8878,14.4188,14.3469,14.0911,14.4615,14.054,14.5078,14.9087,16.1814,16.1927,16.5766,15.5907,15.886,15.8655,14.9434,14.8706,13.5259,14.7118,15.4542,14.2959,14.357,14.827,14.1263,13.8723,14.8463,15.0113,15.0378,14.3216,14.5376,14.4188,14.7561,14.3469,14.7819,15.1931,14.3701,14.0911,13.7461,13.4824,14.4615,14.054,14.5078,14.9087,16.1814,16.1927,16.5766,15.5907,15.886,15.8655,14.9434,14.2349,14.8706,14.8088,13.5259,14.7118,14.4207,15.4542,14.2959,14.357,15.0635,15.3398,14.827,14.1263,13.8723
1972,1972,1972.45833333333,6,15.6171000000001,16.5311,15.029,15.4434,15.1665,15.0927,15.2842,14.7231,14.4188,14.1267,15.3184,14.5718,15.2525,15.6103,16.7538,16.7454,17.2072,16.0307,16.3235,16.3379,15.914,15.6612,14.2471,15.4307,16.4033,15.1344,15.168,15.74,15.8329,15.5431,14.6921,14.6368000000001,15.7274,15.7415,15.6171000000001,16.5311,15.029,15.4434,15.1665,15.3704,15.0927,15.4713,15.7147000000001,15.2842,14.7231,14.4188,14.1267,15.3184,14.5718,15.2525,15.6103,16.7538,16.7454,17.2072,16.3018,16.0307,16.3235,16.3379,16.004,15.914,15.2384,15.6612,15.3494,14.2471,15.4307,15.4011,16.4033,15.1344,15.168,15.74,15.8329,15.5431,14.6921,14.6368000000001,15.6171000000001,16.5311,15.1665,15.0927,14.7231,15.3184,14.5718,15.2525,15.6103,16.7538,16.7454,17.2072,16.0307,16.3235,16.3379,15.914,15.6612,14.2471,15.4307,16.4033,15.1344,15.168,15.5431,14.6921,14.6368000000001,15.7274,15.7415,15.6171000000001,15.029,15.4434,15.1665,15.3704,15.0927,15.4713,15.7147000000001,15.2842,14.7231,14.4188,14.1267,15.3184,14.5718,15.2525,15.6103,16.7538,16.7454,17.2072,16.0307,16.3235,16.3379,15.914,15.2384,15.6612,15.3494,14.2471,15.4307,15.4011,16.4033,15.1344,15.168,15.74,15.8329,15.5431,14.6921,14.6368000000001
1972,1972,1972.54166666667,7,15.7858,16.7407,15.3433,15.8355,15.6963,15.4571,15.8823,14.9182,14.7964,14.6816,15.5808,15.062,15.3249,15.895,16.9993,16.9895,17.3884,16.2904,16.7393,16.6751,16.0242,15.8762,14.6367,15.7192,16.8812,15.4061,15.3322,15.819,16.0543,15.9171,15.1883,14.9111,15.9385,16.0489,15.7858,16.7407,15.3433,15.8355,15.6963,15.8501,15.4571,15.6568,15.6598,15.8823,14.9182,14.7964,14.6816,15.5808,15.062,15.3249,15.895,16.9993,16.9895,17.3884,16.561,16.2904,16.7393,16.6751,16.3621,16.0242,15.5126,15.8762,15.5651,14.6367,15.7192,15.9653,16.8812,15.4061,15.3322,15.819,16.0543,15.9171,15.1883,14.9111,15.7858,16.7407,15.6963,15.4571,14.9182,15.5808,15.062,15.3249,15.895,16.9993,16.9895,17.3884,16.2904,16.7393,16.6751,16.0242,15.8762,14.6367,15.7192,16.8812,15.4061,15.3322,15.9171,15.1883,14.9111,15.9385,16.0489,15.7858,15.3433,15.8355,15.6963,15.8501,15.4571,15.6568,15.6598,15.8823,14.9182,14.7964,14.6816,15.5808,15.062,15.3249,15.895,16.9993,16.9895,17.3884,16.2904,16.7393,16.6751,16.0242,15.5126,15.8762,15.5651,14.6367,15.7192,15.9653,16.8812,15.4061,15.3322,15.819,16.0543,15.9171,15.1883,14.9111
1972,1972,1972.625,8,15.4716,16.4894,14.9703,15.5554,15.5171,15.2735,15.714,14.5700000000001,14.55,14.3571,15.3367,15.0379,15.1953,15.5816,16.7232,16.7735,17.1051,16.3062,16.4922,16.5886,15.7262,15.4621,14.4254,15.5395,16.6607,15.116,15.1011,15.6411,15.8084,15.5072,14.9372,14.6585,15.5723,15.9512,15.4716,16.4894,14.9703,15.5554,15.5171,15.6198,15.2735,15.4165,15.3318,15.714,14.5700000000001,14.55,14.3571,15.3367,15.0379,15.1953,15.5816,16.7232,16.7735,17.1051,16.394,16.3062,16.4922,16.5886,16.2546,15.7262,15.1976,15.4621,15.2785,14.4254,15.5395,15.7582,16.6607,15.116,15.1011,15.6411,15.8084,15.5072,14.9372,14.6585,15.4716,16.4894,15.5171,15.2735,14.5700000000001,15.3367,15.0379,15.1953,15.5816,16.7232,16.7735,17.1051,16.3062,16.4922,16.5886,15.7262,15.4621,14.4254,15.5395,16.6607,15.116,15.1011,15.5072,14.9372,14.6585,15.5723,15.9512,15.4716,14.9703,15.5554,15.5171,15.6198,15.2735,15.4165,15.3318,15.714,14.5700000000001,14.55,14.3571,15.3367,15.0379,15.1953,15.5816,16.7232,16.7735,17.1051,16.3062,16.4922,16.5886,15.7262,15.1976,15.4621,15.2785,14.4254,15.5395,15.7582,16.6607,15.116,15.1011,15.6411,15.8084,15.5072,14.9372,14.6585
1972,1972,1972.70833333333,9,15.0174,15.6614,14.3701,14.7379,14.7501,14.4141,14.7316,13.9271,13.9129,13.5508,14.5082,14.411,14.2987,14.9459,16.1608,16.0197,16.4038,15.6608,15.9181,15.975,15.0634,14.686,13.6027,14.7553,15.7983,14.2625,14.2734,15.0096,15.1619,14.7535,14.2443,13.9262,14.7329,15.0742,15.0174,15.6614,14.3701,14.7379,14.7501,14.7678,14.4141,14.5564,14.6799,14.7316,13.9271,13.9129,13.5508,14.5082,14.411,14.2987,14.9459,16.1608,16.0197,16.4038,15.5878,15.6608,15.9181,15.975,15.6295,15.0634,14.246,14.686,14.5283,13.6027,14.7553,14.9047,15.7983,14.2625,14.2734,15.0096,15.1619,14.7535,14.2443,13.9262,15.0174,15.6614,14.7501,14.4141,13.9271,14.5082,14.411,14.2987,14.9459,16.1608,16.0197,16.4038,15.6608,15.9181,15.975,15.0634,14.686,13.6027,14.7553,15.7983,14.2625,14.2734,14.7535,14.2443,13.9262,14.7329,15.0742,15.0174,14.3701,14.7379,14.7501,14.7678,14.4141,14.5564,14.6799,14.7316,13.9271,13.9129,13.5508,14.5082,14.411,14.2987,14.9459,16.1608,16.0197,16.4038,15.6608,15.9181,15.975,15.0634,14.246,14.686,14.5283,13.6027,14.7553,14.9047,15.7983,14.2625,14.2734,15.0096,15.1619,14.7535,14.2443,13.9262
1972,1972,1972.79166666667,10,14.0512,14.7358,13.2614,13.6627,13.8853,13.227,13.644,12.9103,12.7944,12.2227,13.7776,13.2977,13.3032,13.7321,15.1463,15.0552,15.5561,14.5892,14.8868000000001,14.867,14.1358,13.8676,12.2498000000001,13.4959,14.608,13.3643,13.3379,13.97,14.1857,13.4601,13.1064,12.9478,13.8311,14.0846,14.0512,14.7358,13.2614,13.6627,13.8853,13.662,13.227,13.146,13.5415,13.644,12.9103,12.7944,12.2227,13.7776,13.2977,13.3032,13.7321,15.1463,15.0552,15.5561,14.674,14.5892,14.8868000000001,14.867,14.5775,14.1358,13.2019,13.8676,13.6603,12.2498000000001,13.4959,13.2383,14.608,13.3643,13.3379,13.97,14.1857,13.4601,13.1064,12.9478,14.0512,14.7358,13.8853,13.227,12.9103,13.7776,13.2977,13.3032,13.7321,15.1463,15.0552,15.5561,14.5892,14.8868000000001,14.867,14.1358,13.8676,12.2498000000001,13.4959,14.608,13.3643,13.3379,13.4601,13.1064,12.9478,13.8311,14.0846,14.0512,13.2614,13.6627,13.8853,13.662,13.227,13.146,13.5415,13.644,12.9103,12.7944,12.2227,13.7776,13.2977,13.3032,13.7321,15.1463,15.0552,15.5561,14.5892,14.8868000000001,14.867,14.1358,13.2019,13.8676,13.6603,12.2498000000001,13.4959,13.2383,14.608,13.3643,13.3379,13.97,14.1857,13.4601,13.1064,12.9478
1972,1972,1972.875,11,12.8392,13.8437,12.5522,12.7205,12.7642,12.3759,12.3885,11.6704,11.8515,11.113,12.817,12.2544,12.205,12.7999,14.3154,14.068,14.5652,13.5435,13.9156,13.7404,13.1823,12.757,11.1877,12.3742,13.4657,12.6031,12.7768,12.9717,13.0359,12.3254,12.007,11.8779,12.8232,13.3062,12.8392,13.8437,12.5522,12.7205,12.7642,12.7925,12.3759,12.2837,12.7707,12.3885,11.6704,11.8515,11.113,12.817,12.2544,12.205,12.7999,14.3154,14.068,14.5652,13.8607,13.5435,13.9156,13.7404,13.4839,13.1823,12.1244,12.757,12.5557,11.1877,12.3742,11.7926,13.4657,12.6031,12.7768,12.9717,13.0359,12.3254,12.007,11.8779,12.8392,13.8437,12.7642,12.3759,11.6704,12.817,12.2544,12.205,12.7999,14.3154,14.068,14.5652,13.5435,13.9156,13.7404,13.1823,12.757,11.1877,12.3742,13.4657,12.6031,12.7768,12.3254,12.007,11.8779,12.8232,13.3062,12.8392,12.5522,12.7205,12.7642,12.7925,12.3759,12.2837,12.7707,12.3885,11.6704,11.8515,11.113,12.817,12.2544,12.205,12.7999,14.3154,14.068,14.5652,13.5435,13.9156,13.7404,13.1823,12.1244,12.757,12.5557,11.1877,12.3742,11.7926,13.4657,12.6031,12.7768,12.9717,13.0359,12.3254,12.007,11.8779
1972,1973,1972.95833333333,12,12.1752,13.3507,12.1099,12.0198,12.2207,11.3635,11.6917,11.1915,11.2906,10.5745,12.2686,11.6405,11.49,12.4169,13.7274,13.6536,13.9278,13.0629,13.1093,13.0415,12.1431,11.6226,10.6301,11.6352,12.8111,12.3674,12.3957,12.2662,12.3067,11.85,11.3623,11.1849,11.9719,12.5969,12.1752,13.3507,12.1099,12.0198,12.2207,12.3932,11.3635,11.7171,12.0572,11.6917,11.1915,11.2906,10.5745,12.2686,11.6405,11.49,12.4169,13.7274,13.6536,13.9278,13.3886,13.0629,13.1093,13.0415,12.8828,12.1431,11.0583,11.6226,11.9755,10.6301,11.6352,10.9897,12.8111,12.3674,12.3957,12.2662,12.3067,11.85,11.3623,11.1849,12.1752,13.3507,12.2207,11.3635,11.1915,12.2686,11.6405,11.49,12.4169,13.7274,13.6536,13.9278,13.0629,13.1093,13.0415,12.1431,11.6226,10.6301,11.6352,12.8111,12.3674,12.3957,11.85,11.3623,11.1849,11.9719,12.5969,12.1752,12.1099,12.0198,12.2207,12.3932,11.3635,11.7171,12.0572,11.6917,11.1915,11.2906,10.5745,12.2686,11.6405,11.49,12.4169,13.7274,13.6536,13.9278,13.0629,13.1093,13.0415,12.1431,11.0583,11.6226,11.9755,10.6301,11.6352,10.9897,12.8111,12.3674,12.3957,12.2662,12.3067,11.85,11.3623,11.1849
1973,1973,1973.04166666667,1,11.9949,13.2072,11.7359,12.0554,11.804,11.3068,11.5214,10.9432,11.3479,10.4305,12.1509,11.6692,11.7221,12.4468,13.6856,13.4652,13.9201,12.8851,13.0732,12.7585,11.9068,11.4926,10.644,11.4151,12.3652,12.0489,12.1425,11.8443,12.2329,12.1211,11.4943,11.1387,11.829,12.3535,11.9949,13.2072,11.7359,12.0554,11.804,12.0595,11.3068,11.3686,11.8229,11.5214,10.9432,11.3479,10.4305,12.1509,11.6692,11.7221,12.4468,13.6856,13.4652,13.9201,13.3274,12.8851,13.0732,12.7585,12.7801,11.9068,10.833,11.4926,11.8525,10.644,11.4151,10.9583,12.3652,12.0489,12.1425,11.8443,12.2329,12.1211,11.4943,11.1387,11.9949,13.2072,11.804,11.3068,10.9432,12.1509,11.6692,11.7221,12.4468,13.6856,13.4652,13.9201,12.8851,13.0732,12.7585,11.9068,11.4926,10.644,11.4151,12.3652,12.0489,12.1425,12.1211,11.4943,11.1387,11.829,12.3535,11.9949,11.7359,12.0554,11.804,12.0595,11.3068,11.3686,11.8229,11.5214,10.9432,11.3479,10.4305,12.1509,11.6692,11.7221,12.4468,13.6856,13.4652,13.9201,12.8851,13.0732,12.7585,11.9068,10.833,11.4926,11.8525,10.644,11.4151,10.9583,12.3652,12.0489,12.1425,11.8443,12.2329,12.1211,11.4943,11.1387
1973,1973,1973.125,2,12.5481,13.2044,11.9912,12.3285,11.8932,11.7137,11.7918,11.1651,11.9687,10.8755,12.0176,11.7057,12.0094,12.8407,13.8685,13.8928,14.4137,13.35,13.4701,13.0787,12.2156,11.8216,10.7635,11.857,12.7496,11.9497,12.2855,12.2269,12.6035,12.4787,11.61,11.4112,12.0148,12.7038,12.5481,13.2044,11.9912,12.3285,11.8932,12.5457,11.7137,11.8492,12.1119,11.7918,11.1651,11.9687,10.8755,12.0176,11.7057,12.0094,12.8407,13.8685,13.8928,14.4137,13.5141,13.35,13.4701,13.0787,13.1712,12.2156,11.0516,11.8216,11.9572,10.7635,11.857,11.5473,12.7496,11.9497,12.2855,12.2269,12.6035,12.4787,11.61,11.4112,12.5481,13.2044,11.8932,11.7137,11.1651,12.0176,11.7057,12.0094,12.8407,13.8685,13.8928,14.4137,13.35,13.4701,13.0787,12.2156,11.8216,10.7635,11.857,12.7496,11.9497,12.2855,12.4787,11.61,11.4112,12.0148,12.7038,12.5481,11.9912,12.3285,11.8932,12.5457,11.7137,11.8492,12.1119,11.7918,11.1651,11.9687,10.8755,12.0176,11.7057,12.0094,12.8407,13.8685,13.8928,14.4137,13.35,13.4701,13.0787,12.2156,11.0516,11.8216,11.9572,10.7635,11.857,11.5473,12.7496,11.9497,12.2855,12.2269,12.6035,12.4787,11.61,11.4112
1973,1973,1973.20833333333,3,13.2012,14.1839000000001,12.4951,12.9654,12.5443,12.4059,12.3974,11.8427,12.3445,11.487,12.8451,12.6376,12.7439,13.5109,14.8134,14.5855,14.8549,14.1602,14.0965,13.995,13.0415,12.6415,11.8296,12.6536,13.1576,12.4232,12.4594,13.2544,13.4605,12.9096,12.3329,11.8207,12.765,13.1971,13.2012,14.1839000000001,12.4951,12.9654,12.5443,13.0647,12.4059,12.5598,12.8237,12.3974,11.8427,12.3445,11.487,12.8451,12.6376,12.7439,13.5109,14.8134,14.5855,14.8549,14.2369,14.1602,14.0965,13.995,13.6527,13.0415,11.9712,12.6415,12.7147000000001,11.8296,12.6536,12.5857,13.1576,12.4232,12.4594,13.2544,13.4605,12.9096,12.3329,11.8207,13.2012,14.1839000000001,12.5443,12.4059,11.8427,12.8451,12.6376,12.7439,13.5109,14.8134,14.5855,14.8549,14.1602,14.0965,13.995,13.0415,12.6415,11.8296,12.6536,13.1576,12.4232,12.4594,12.9096,12.3329,11.8207,12.765,13.1971,13.2012,12.4951,12.9654,12.5443,13.0647,12.4059,12.5598,12.8237,12.3974,11.8427,12.3445,11.487,12.8451,12.6376,12.7439,13.5109,14.8134,14.5855,14.8549,14.1602,14.0965,13.995,13.0415,11.9712,12.6415,12.7147000000001,11.8296,12.6536,12.5857,13.1576,12.4232,12.4594,13.2544,13.4605,12.9096,12.3329,11.8207
1973,1973,1973.29166666667,4,14.1458,15.0853,13.12,14.0407,13.7721,13.358,13.2165,13.0128,13.2858,12.4271,13.6109,13.3288,13.645,14.3286,15.5836,15.4085,15.5729,14.9067,15.0608,15.0673,13.9824,13.5774,12.7581,13.5338,14.1308,13.2937,13.3001,14.2582,14.2379,13.8996,13.2375,12.841,13.7189,14.105,14.1458,15.0853,13.12,14.0407,13.7721,13.9292,13.358,13.6318,13.8576,13.2165,13.0128,13.2858,12.4271,13.6109,13.3288,13.645,14.3286,15.5836,15.4085,15.5729,15.2462,14.9067,15.0608,15.0673,14.622,13.9824,13.1412,13.5774,13.6193,12.7581,13.5338,13.7405,14.1308,13.2937,13.3001,14.2582,14.2379,13.8996,13.2375,12.841,14.1458,15.0853,13.7721,13.358,13.0128,13.6109,13.3288,13.645,14.3286,15.5836,15.4085,15.5729,14.9067,15.0608,15.0673,13.9824,13.5774,12.7581,13.5338,14.1308,13.2937,13.3001,13.8996,13.2375,12.841,13.7189,14.105,14.1458,13.12,14.0407,13.7721,13.9292,13.358,13.6318,13.8576,13.2165,13.0128,13.2858,12.4271,13.6109,13.3288,13.645,14.3286,15.5836,15.4085,15.5729,14.9067,15.0608,15.0673,13.9824,13.1412,13.5774,13.6193,12.7581,13.5338,13.7405,14.1308,13.2937,13.3001,14.2582,14.2379,13.8996,13.2375,12.841
