"year","met_year","yr_part","month","m0001","m0002","m0003","m0004","m0005","m0006","m0007","m0008","m0009","m0010","m0011","m0012","m0013","m0014","m0015","m0016","m0017","m0018","m0019","m0020","m0021","m0022","m0023","m0024","m0025","m0026","m0027","m0028","m0029","m0030","m0031","m0032","m0033","m0034","m0035","m0036","m0037","m0038","m0039","m0040","m0041","m0042","m0043","m0044","m0045","m0046","m0047","m0048","m0049","m0050","m0051","m0052","m0053","m0054","m0055","m0056","m0057","m0058","m0059","m0060","m0061","m0062","m0063","m0064","m0065","m0066","m0067","m0068","m0069","m0070","m0071","m0072","m0073","m0074","m0075","m0076","m0077","m0078","m0079","m0080","m0081","m0082","m0083","m0084","m0085","m0086","m0087","m0088","m0089","m0090","m0091","m0092","m0093","m0094","m0095","m0096","m0097","m0098","m0099","m0100","m0101","m0102","m0103","m0104","m0105","m0106","m0107","m0108","m0109","m0110","m0111","m0112","m0113","m0114","m0115","m0116","m0117","m0118","m0119","m0120","m0121","m0122","m0123","m0124","m0125","m0126","m0127","m0128","m0129","m0130","m0131","m0132","m0133","m0134","m0135","m0136","m0137","m0138","m0139","m0140","m0141","m0142","m0143","m0144","m0145","m0146","m0147","m0148","m0149","m0150","m0151","m0152","m0153","m0154","m0155","m0156","m0157","m0158","m0159","m0160","m0161","m0162","m0163","m0164","m0165","m0166","m0167"
2077,2077,2077.04166666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8292,NA,12.4876,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.2345,13.9603,14.0975,14.0738,13.9242,14.0446,14.1482,14.3361,12.8307,13.4272,14.0976,14.5309,14.6947,15.0971,15.1208,15.2475,14.1534,14.1735,14.1374,14.3515,14.447,12.1428,12.0341,12.3144,14.4859,14.235,16.7947,14.6283,14.8505,14.5982,14.2008,14.1249,14.3567,15.178,15.1405,14.7171,15.1797,13.1728,13.0225,13.845,13.0167,13.7004,12.6013,12.3944,12.4013,12.7589,14.6863,13.6011,14.3937,14.3703,13.1944,13.0486,14.5183,14.3755,14.9302,14.388,14.8278,14.7957,14.7526,14.4148,14.266,14.3997,14.9587,15.2538,14.9275,13.3632,13.3481,13.376,13.3987,13.2258,15.363,15.1628,15.426,14.9706,12.7523,14.7403,13.7104,13.2775,13.1764,13.435,13.4452,13.3311,13.7491,13.154,15.654,13.9647000000001,13.7126,13.7719,13.9721,13.5947,13.6703,14.6149,14.1888,14.2958,13.3713
2077,2077,2077.125,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.192,NA,12.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.788,13.7631,14.4173,14.1162,14.21,14.4186,14.319,14.921,13.1663,13.6243,14.2367,14.615,14.6775,15.7426,15.6821,15.9096,14.5059,14.779,14.6246,14.6041,14.4326,12.5905,12.227,12.4503,14.7098,14.5668,16.7261,14.6418,14.8311,14.5182,14.5798,14.3594000000001,14.528,15.4678,15.5313,15.0623000000001,15.7311,13.612,13.3872,14.1947,13.4984,13.9455,12.8021,12.8203,12.8483,13.322,15.0026,13.8348,14.7243,14.979,13.3545,13.3628,14.6848,15.0168,14.8489,14.7208,14.89,15.0766,14.7396,14.7287,14.9514,14.4729,15.3228,15.4731,15.509,13.7583,13.7225,13.883,13.6434,13.6379,15.6685,15.1702,15.3296,15.2339,13.2674,14.8671000000001,13.9395,13.4863,13.2757,13.4488,13.6302,13.6393,13.767,13.5378,15.8148,13.9677,13.9751,13.9145,14.0469000000001,13.9763,13.6952,14.8592,14.506,14.6135,13.6717
2077,2077,2077.20833333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9843,NA,13.5586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.7624,14.6388,15.0686,14.9432,14.8232,14.5486,14.932,15.5025,13.7948,14.4635,14.9084,14.9985,14.9498,16.5631,16.533,16.6394,15.0808,15.2983,15.2565,15.3027,14.9524,13.3944,13.1877,13.4954,14.9426,15.0619,17.4519,15.2031,15.2099,15.1711,15.1996,15.3499,15.0412,16.2371,16.2626,16.06,16.4555,14.4576,14.391,14.6988,14.4528,14.7419,13.4855,13.452,13.6297,13.7997,15.7354,14.4156,15.4583,15.5814,13.7924,14.1039,14.9197,15.4776,15.2428,15.2559,15.2989,15.4662,15.2752,15.209,15.5305,15.3342,16.1164,16.161,16.2705,14.7038,14.7462,14.6469,14.3843,14.6207,15.8491,15.5932,15.6023,15.8306,14.0533,15.6798,14.8459,14.3378,14.1529,14.3079,14.2549,14.3509,14.3135,13.9026,16.1682,14.4275,14.5795,14.3386,14.8422,14.6653,14.3823,15.6336,15.1022,15.3153,14.4562
2077,2077,2077.29166666667,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.0577,NA,14.6856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9228,15.7042,16.0945,16.074,15.9765,15.7784,15.9492,16.4096,14.4882,15.1888,15.6395,15.6984,15.7154,17.5763,17.5004,17.6203,16.1005,16.1708,16.2226,16.1735,16.0509,14.5831,14.3661,14.6565000000001,15.5636,16.1442,17.9464,16.1081,16.2815000000001,16.0909,16.24,16.3103,16.1602,17.2167,17.2469,16.9899,17.4531,15.4116,15.4338,15.6066,15.4125,15.5648,14.5092,14.5659,14.5631,14.5159,16.5737,15.5128,16.3842,16.2578,14.9733,15.0731,15.8502,16.4027,16.116,16.3602,16.3544,16.2627,16.2595,16.1565000000001,16.3386,16.2654,17.2385,17.175,17.0468,15.663,15.5726,15.5033,15.4225,15.485,16.6444,16.2867,16.4204,16.5544,14.5919,16.583,15.8016,15.0984,15.2797,15.278,15.1053,15.3684,15.1631,15.0414,16.8284,15.4073,15.5991,15.343,15.7492,15.6268,15.4776,16.5444,16.3488,16.3055,15.4
2077,2077,2077.375,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.9873,NA,15.7858,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8185,16.7144,16.8536,16.8722,16.7413,16.7235,16.88,17.0485,15.4863,16.223,16.7893,16.4232,16.3762,18.2006,18.1139,18.2297,16.8663,16.8959,17.1141,16.9635,16.8792,15.7512,15.5185,15.8484,16.1106,17.1845,18.8424,17.1757,17.1643,17.0517,17.0891,17.0079,17.0316,18.198,18.2252,17.9065000000001,18.2713,16.2536,16.2147000000001,16.4108,16.3412,16.2953,15.1481,15.2884,15.2104,15.1497,17.7053,16.4717,17.2672,16.9536,15.853,16.1708,16.9036,17.1491,16.6016,17.4185,17.2847,17.3798,17.2096,17.1234,17.1595,17.0412,18.1226,18.2601,17.9976,16.5125,16.4479,16.314,16.3407,16.1155,17.2393,17.0399,17.1392,17.2094,15.1063,17.6347,16.8881,16.0532,16.1355,16.329,16.1471,16.1864,15.9477,16.09,17.7985,16.4125,16.627,16.1984,16.5022,16.4791,16.2881,17.4943,17.2702,17.3054,16.6467
2077,2077,2077.45833333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4108,NA,16.3458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5792,17.2903,17.4702,17.3608,17.2082,17.4156,17.3994,17.7207,16.1149,16.9349,17.4564,17.0359,17.0302,18.8564,18.8038,18.7428,17.672,17.6736,17.823,17.5398,17.6404,16.762,16.4685,16.7072,16.5521,17.9995,19.6244,17.7771,17.9817,17.7594,17.6929,17.6643,17.6602,18.7195,18.8917,18.3175,18.9092,16.8645,16.6892,16.9386,16.8226,16.8217,15.3465,15.4333,15.558,15.5407,18.4156,17.2953,17.8847,17.6362,16.382,16.973,17.8017,17.999,16.9918,18.1918,18.0494,18.1764,17.9669,17.835,17.7758,17.5502,18.6694,18.7869,18.3756,17.1801,17.0831,16.9497,16.8764,16.7706,17.7872,17.7034,17.7686,17.744,15.5432,18.1725,17.5356,16.5402,16.7685,16.9268,16.8765,16.7106,16.7115,17.0292,18.5296,17.2336,17.3440000000001,17.1416,17.0943,17.1498,16.8873,18.0143,17.8337,17.9301,17.2434
2077,2077,2077.54166666667,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.8769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.691,NA,16.4688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.9369,17.4037,17.6356,17.4555,17.4024,17.3551,17.4678,18.1553,16.2763,17.3012,17.7752,17.5893,17.4511,19.2049,19.0716,19.0532,18.1138,18.1487,18.2702,18.1273,18.0928,17.1891,17.0659,17.296,16.649,18.3835,19.9592,18.2667,18.2393,18.129,18.0592,17.8563,17.9478,18.9429,19.0227,18.5668,19.1648,17.0045,16.887,17.1148,17.0818,16.9901,15.7407,15.541,15.4707,15.7409,18.6219,17.6669,17.8823,17.9868,16.5924,17.2232,18.1256,18.5028,17.1171000000001,18.587,18.4889,18.4522,18.2743,18.2299,17.9598,17.9681,19.0208,19.0505,18.5775,17.5406,17.4001,17.1573,17.0777,16.939,18.1237,17.9014,18.0601,18.0103,15.8597,18.5096,17.7813,16.7422,16.8688,16.9769,16.8831,16.7202,16.81,17.2361,18.8712,17.4323,17.5944,17.452,17.3899,17.3283,17.3534,18.2303,17.9799,18.0863000000001,17.4018
2077,2077,2077.625,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3043,NA,16.345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7086,17.0269,17.4167,17.1801,17.2595,17.0693,17.247,17.9293,15.9416000000001,17.0575,17.5133,17.4143,17.4792,19.0644,18.9201,18.9314,17.9963,18.1341,18.1395,18.0962,17.9535,17.1005,16.6937,17.0699,16.6464,18.1366,19.8313,18.1113,18.2998,18.0847,17.9925,17.7989,17.7763,18.9415,18.7609,18.474,19.0398,16.6723,16.5181,16.6777,16.7592,16.6513,15.5866,15.4879,15.4436,15.6182,18.3255,17.5712,17.688,17.9192,16.3648,17.0695,17.8299,18.365,16.8105,18.3596,18.1823,18.2277,17.9672,18.1256,17.8911,17.9127,19.02,18.9098,18.3296,17.0481,17.0498,16.8247,16.6319,16.6218,18.028,17.9913,17.8623,17.9597,15.6688,18.2635,17.7222,16.6775,16.7162,16.6576,16.5548,16.6172,16.342,16.926,18.7836,17.1661,17.4763,17.1989,17.2375,17.2681,17.2232,17.9936,17.7139,17.8599,17.2642
2077,2077,2077.70833333333,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.6274,NA,15.6822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.972,16.3572,16.6077,16.682,16.4921000000001,16.4311,16.5768,17.2261,15.3013,16.1648,16.7948,16.8381,16.9214,18.3171,18.175,18.1139,17.1704,17.119,17.1508,17.1066,17.1196,16.251,15.7182,16.2946,16.1058,17.402,19.1014,17.3339,17.5064,17.3895,17.4745,17.2322,17.2924,18.4802,18.1208,17.8659,18.2867,15.9464,15.7883,15.9798,16.1134,16.0211,15.2638,15.3397000000001,15.114,15.199,17.5939,16.769,16.9268,17.2212,15.5648,16.2844,16.9875,17.345,16.5262,17.6045,17.4317,17.6078,17.1841,17.4844000000001,17.2321,17.3953,18.4588,18.3877,17.7954,16.3553,16.3834,16.1245,15.9641,15.8034,17.3022,17.448,17.3324,17.4874,15.4254,17.6172,17.0595,15.9551,15.9438,15.9915,15.951,16.0719,15.7643,16.1268,18.0541,16.5342,16.7003,16.6082,16.6379,16.7112,16.5898,17.4123,17.1583,17.3083,16.7058
2077,2077,2077.79166666667,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.6331,NA,14.7955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.9498,15.5069,15.9328,15.9142000000001,15.6838,15.7641,15.9358,16.0365,14.314,15.018,15.702,16.0442,16.1011,17.0144,16.9062,16.9224,15.6251,15.7176,15.7227,15.8433,15.692,15.0769,14.6431,14.9173,15.4517,16.5117,18.0492,16.4142000000001,16.5099,16.4131,16.6678,16.5077,16.4867,17.5616,17.2461,16.9062,17.4413,15.1934,14.9355,15.0111,15.1893,14.9846,14.7077,14.8142,14.5971,14.5342,16.7212,15.9283,16.3347,16.0925,14.8,15.251,15.7848,16.1277,16.0069,16.5669,16.4977,16.641,16.3203,16.8055,16.2711,16.5641,17.4638,17.4039,16.9549,15.5274,15.5944,15.21,15.0684,14.9457,16.8535,16.6712,16.6692,16.8538,14.8738,16.6098,16.3803,15.3609,15.4093,15.3954,15.0986,15.215,15.2031,14.9335,17.1205,15.5372,15.6785,15.6564,15.7615,15.7812,15.6976,16.4785,16.2924,16.5445,15.8393
2077,2077,2077.875,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.3078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4984,NA,13.7521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8437,14.9767000000001,15.3099,15.291,15.0963,15.0468,15.3059,15.0981,13.6252,14.0709,14.8131,15.3636,15.2124,15.6979,15.7958,15.6831,14.652,14.7818,14.8383,14.7497,14.7689,13.7991,13.6329,13.9035,14.7987,15.3058,17.2964,15.3409,15.6445000000001,15.4619,15.6964,15.5036,15.5636,16.3739,16.3831,15.7479,16.5649,14.1919,13.8726,14.2111,14.1247,14.017,13.8771,13.7603,13.6018,13.7573,15.7187,15.0199,15.5453,15.1735,14.0732,14.1229,14.9451,15.0667,15.1619,15.6315,15.5471,15.6525,15.3604,15.8581,15.3284,15.7593,16.3123000000001,16.3775,15.7699,14.6402,14.6313,14.5239,14.1033,13.9793,16.2928,15.965,16.0786,16.1849,13.9153,15.6592,15.3392,14.5233,14.5044,14.6825,14.4001,14.3563,14.6658,13.9716,16.3954,14.6557,14.7311,14.6891,14.5086,14.7976,14.5361,15.4453,15.2585,15.4372,14.8951
2077,2078,2077.95833333333,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6971,NA,13.406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.69,14.4701,14.7907,14.4445,14.4543,14.3096,14.583,14.4616,13.0358,13.3848,14.2046,14.6888,14.5175,15.0734,15.1869,15.0129,14.0551,14.3762,14.4885,14.2478,14.2336,13.2066,12.8436,12.9243,14.2895,14.6714,16.788,14.7698,15.0907,14.8572,14.6845,14.6336,14.6643,15.6201,15.756,15.0633,15.6871,13.6561,13.0036,13.3969,13.3262,13.3797,13.2062,13.1483,12.9087,12.7337,15.0769,14.0056,14.9513,14.355,13.3287,13.5417,14.2848,14.5959,14.6694,14.8081,15.0075000000001,15.0243,14.6752,14.8162,14.3477,14.9881,15.6992,15.727,15.0286,13.8689,14.1624,13.7109,13.3292,13.273,15.7133,15.3534,15.6661,15.4367,13.135,14.8897,14.3211,13.8803,14.0211,13.9496,13.8453,13.6184,13.9687,13.2022,15.931,14.1265,14.1194,14.0466,13.5599,13.9951,13.6739,14.6493,14.5942,14.7134,14.1276
2078,2078,2078.04166666667,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5198,NA,12.8958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.7332,13.9996,14.2736,14.0333,13.9231,13.7649,14.2326,14.3923,13.0236,13.3879,14.0661,14.4811,14.6931,15.3031,15.1003,15.0987,14.244,14.1526,14.4063,14.2033,14.1289,12.7765,12.5933,12.4755,14.2308,14.1757,16.5669,14.5487,14.8863,14.6187,14.292,14.0396,14.3431,15.4825,15.4778,14.7075,15.3537,13.3161,13.0475,13.3974,13.2441,13.0832,12.6943,13.0388,12.5586,12.4476,14.5364,13.5614,14.4849,14.514,13.2847,13.5785,14.0395,14.5055,14.9341,14.6469,14.7298,14.7396,14.6946,14.404,14.1607,14.5983,15.7725,15.7646,14.8452,13.6884,13.9036,13.6811,13.1442,12.99,15.4186,14.7736,15.172,15.4103,12.9716,14.536,13.979,13.3971,13.3973,13.4794,13.3848,12.9239,13.5561,12.9129,15.6625,13.7701,13.926,13.7419,13.2584,13.714,13.3709,14.2399,14.2754,14.4289,13.5875
2078,2078,2078.125,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.0556,NA,13.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.8936,14.1443,14.3796,14.3801,13.9882,14.1516,14.3659,14.6411,13.0457,13.6087,13.8774,14.8682,14.8200000000001,15.9363,15.7968,15.8156,14.569,14.7142,14.5789,14.504,14.685,12.9276,12.9607,12.853,14.3464,14.685,16.6441,14.5628,15.0471,14.8388,14.6834,14.2588,14.7983,15.6301,15.5422,15.2207,15.9746,13.6512,13.5224,13.7983,13.6875,13.569,13.2843,13.4169,13.0133,12.9601,14.5172,13.7365,14.7334,14.7736,13.1989,13.9377,14.4759,14.7971,14.6326,15.0172,14.7698,14.8099,14.9157,14.7734,14.4868,14.799,16.2861,15.8784,15.0988,14.1189,14.1337,13.9698,13.7991,13.5165,15.4403,14.596,15.2323,15.5894,13.5807,14.7557,14.1528,13.4626,13.552,13.7345,13.5635,13.3928,13.6951,13.1804,15.8396,13.9965,13.798,13.9635,13.401,13.6534,13.6894,14.4904,14.525,14.7205,13.7628
2078,2078,2078.20833333333,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.8941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.9872,NA,14.2516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.826,14.5895,14.9851,15.0127,14.85,14.7926,14.8287,15.0133,13.7672,14.0975,14.6446,15.2102,15.0911,16.6931,16.8014,16.7261,15.1601,15.3353,15.1113,15.2682,15.2659,13.8903,13.7774,13.7248,14.9956,15.0458,16.9737,15.1428,15.6322,15.3548,15.3648,15.176,15.3816,16.5399,16.4413,15.9696,16.5175,14.389,14.5283,14.6011,14.5871,14.2797,13.8439,13.8844,13.5831,13.6955,15.2912,14.4726,15.4865,15.5401,14.0193,14.3655,15.0177,15.4594,15.1805,15.4275,15.4084,15.3047,15.138,15.454,15.1679,15.5176,16.8153,16.685,15.921,14.8468,14.961,14.8316,14.6188,14.3784,15.7347,15.7259,15.916,15.8038,14.2383,15.5789,14.7602,14.3146,14.5968,14.3218,14.1544,14.2013,14.3136,13.8298,16.3859,14.4154,14.4775,14.4336,14.2155,14.2306,14.5164,15.5872,15.2317,15.856,14.6205
2078,2078,2078.29166666667,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.7672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8381,NA,15.2333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.868,15.8163,16.0621,15.938,15.7245,15.768,15.8558,15.9333,14.5684,15.3046000000001,15.5453,15.7557,15.6952,17.6651,17.7607,17.5448,16.249,16.4271,16.2694,16.0293,16.1383,15.0569,15.0144,14.9369,15.5935,15.8348,17.7402,16.0528,16.3284,16.1859,16.1178,16.0483,16.3069,17.591,17.3748000000001,16.9156,17.4735,15.4032,15.4143,15.3516,15.4997,15.3099,14.6873000000001,14.6395,14.382,14.6574,16.257,15.5235,16.4373000000001,16.214,14.9748,15.4597,15.822,16.4442,15.8707,16.2278,16.2289,16.1854,16.2785,16.4324,16.2487,16.303,17.8991,17.6924,17.0751,15.7639,15.9423,15.7144,15.4465,15.2994,16.6279,16.478,16.3198,16.5352,14.8039,16.5165,15.7762,15.392,15.4608,15.2719,15.2659,15.1583,15.1146,14.8766,17.0871,15.4687,15.4293,15.2041,15.3281,15.3856,15.5841,16.3961,16.2823,16.8467,15.6539
2078,2078,2078.375,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.7146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8046000000001,NA,16.2585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.8184,16.8763,16.9623,16.9206,16.7934,16.8598,16.8128,16.7094,15.5885,16.2954,16.7964,16.5117,16.434,18.5367,18.4851,18.3198,16.9628,17.121,17.0691,17.0236,16.9814,16.1078,16.1528,16.0638,16.0398,16.8147,18.7069,17.0711,17.3462,17.117,17.0639,17.0607,17.2682,18.3818,18.1634,17.849,18.354,16.22,16.1165,16.2337,16.2382,16.2028,15.1506,15.0886,15.13,15.1565000000001,17.3928,16.4566,17.3562,17.029,16.0048,16.5396,17.0453,17.224,16.5557,17.3004,17.2016,17.2595,17.0924,17.1101,16.9476,17.2255,18.8744,18.8119,17.7976,16.7249,16.7101,16.4306,16.352,16.0964,17.237,17.1426,16.899,17.1664,15.4389,17.7676,16.8316,16.3363000000001,16.4690000000001,16.2832,16.2201,16.0672,15.9584,15.9497,18.0242,16.4524,16.4167,16.3164,16.2625,16.1426,16.3677,17.3094,17.1952,17.7775,16.7723
2078,2078,2078.45833333333,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.3556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.2711,NA,16.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4798,17.3958,17.4351,17.5262,17.3242,17.3412,17.2779,17.2944,16.2818,17.1052,17.5511,17.115,17.1189,18.9138,18.9449,18.8129,17.8005,17.8639,17.751,17.8476,17.6919,16.9876,17.0695,16.9744,16.3995,17.6792,19.5376,17.9695,18.1287,17.7519,17.7462,17.7354,17.8602,18.9024,18.8283,18.5883,18.8892,16.9570000000001,16.7896,16.905,16.8938,16.8625,15.4291,15.3018,15.3947,15.4811,18.0874,17.1854,17.9307,17.7571,16.5469000000001,17.1523,17.9378,17.959,16.9852,18.2229,17.9904,18.0756,17.9499,17.7466,17.6108,17.9032,19.3581,19.2507,18.4572,17.2384,17.4437,17.0111,17.0175,16.8693,17.737,17.5583,17.5,17.7181,15.6317,18.3085,17.5315000000001,17.0066,16.92,16.8759,16.7986,16.7935,16.6098,16.8943,18.7947,17.1637,17.1786,17.0518,17.0426,16.874,16.8816,17.8564,17.7175,18.3006,17.431
