"year","met_year","yr_part","month","m0001","m0002","m0003","m0004","m0005","m0006","m0007","m0008","m0009","m0010","m0011","m0012","m0013","m0014","m0015","m0016","m0017","m0018","m0019","m0020","m0021","m0022","m0023"
1941,1941,1941.45833333333,6,14.3284,14.4674,14.0885,14.6582,14.2022,16.6252,14.275,15.1512,15.1741,16.8086,15.6461,16.6928,14.2703,14.9414,15.2098,15.4998000000001,15.2508,15.8417,14.6435,14.5566,13.4046,14.4354,15.1165
1941,1941,1941.54166666667,7,14.6452,14.6229,14.1108,14.8919,14.4095,16.7163,14.45,15.5699,15.5836,17.131,16.1262,16.991,14.3781,15.2305,15.4437,15.6742,15.5414,15.9996,14.869,14.8956,13.5289,15.006,15.3468
1941,1941,1941.625,8,14.5109,14.1872,13.6502,14.689,14.1515,16.4862,14.1342,15.4799,15.484,16.962,16.0305,16.946,14.095,14.8192,15.1241,15.6037,15.4117,15.7447,14.4478,14.7426,13.6423,14.6455,15.3126
1941,1941,1941.70833333333,9,13.609,13.612,12.9707,13.8813,13.3354,15.8249,13.1473,14.5248,14.8891,16.0879,15.0477,16.0757,13.4275,14.0798,14.3686,14.7938,14.7459,15.0676,13.5914,14.1604,13.2943,13.8485,14.598
1941,1941,1941.79166666667,10,12.6071,12.8188,12.2992,12.7735,12.2652,14.9446,12.0851,13.3182,13.9571,14.731,13.5566,15.0814,12.8641,12.8464,13.2644,13.8639,13.8197,14.1212,12.5654,13.3067,12.5516,12.5724,13.8429
1941,1941,1941.875,11,11.5112,12.0934,11.7094,11.6404,11.242,14.0647,11.0351,12.1061,13.049,13.4516,12.5148,13.9135,12.1413,11.753,12.2494,13.026,12.7254,13.0153,11.5035,12.4891,11.459,11.7503,12.7765
1941,1942,1941.95833333333,12,10.6943,11.3013,11.0403,10.9734,10.6082,13.5506,10.3662,11.6596,12.523,12.8029,12.137,13.0525,11.5414,11.1273,11.6722,12.4372,11.9237,12.2823,10.8509,11.7971,10.5407,10.7982,11.7935
1942,1942,1942.04166666667,1,10.1961,10.8507,10.6197,10.8667,10.5703,13.3068,10.1051,11.5638,12.3622,12.9582,12.0632,13.0183,11.7878,10.9295,11.3733,12.0748,11.7651,12.0642,10.8025,11.6414,10.4281,10.5213,11.4689
1942,1942,1942.125,2,10.3716,11.1335,10.6714,11.686,10.9313,13.4852,10.3888,11.9197,12.493,13.5602,12.4772,13.2001,11.3396,11.1861,11.6009,12.5025,12.0232,12.3986,11.2144,11.8183,10.9276,10.6335,11.8256
1942,1942,1942.20833333333,3,11.6042,11.8613,11.4886,12.5096,11.574,14.1609,11.0067,12.734,13.0778,14.4892,13.1514,13.9061,12.2802,11.828,12.3585,13.0502,12.7188,13.1517,12.1204,12.3138,11.6833,11.4006,12.5815
1942,1942,1942.29166666667,4,12.5895,13.0133,12.3622,13.3076,12.617,15.1145,12.1591,13.6863,13.7432,15.36,14.0987,14.8004,12.8903,12.7425,13.2506,13.8583,13.7297,14.2434,13.1462,13.2145,12.4236,12.254,13.7143
1942,1942,1942.375,5,13.5972,13.9827,13.3353,14.1658,13.5629,16.1333,13.1927,14.8531,14.498,16.1898,14.9159,15.6747,13.6121,13.5034,14.2736,14.7603,14.6736,15.2338,13.9593,14.0199,13.0449,13.4096,14.8169
1942,1942,1942.45833333333,6,14.3115,14.5661,13.9233,14.7393,14.434,16.6854,14.0997,15.5656,15.1251,16.8424,15.6339,16.2185,13.973,14.2879,15.0502,15.4521,15.2977,15.7945,14.5736,14.5203,13.397,14.4355,15.4195
1942,1942,1942.54166666667,7,14.6435,14.6731,13.7862,14.9712,14.6252,16.9815,14.3286,15.7279,15.5649,17.1224,16.0904,16.8033,13.9723,14.6915,15.3496,15.7765,15.5307,15.9358,14.8117,14.8664,13.6374,14.8932,15.6333
1942,1942,1942.625,8,14.3704,14.383,13.5787,14.7941,14.1626,16.552,14.1154,15.2704,15.5943,16.9897,16.0699,16.6248000000001,13.9103,14.4087,15.1513,15.5061,15.318,15.6736,14.3723,14.7404,13.422,14.5061,15.4525
1942,1942,1942.70833333333,9,13.6002,13.6888,12.8848,14.0225,13.3884,15.881,13.2728,14.4278,14.9218,16.0631,15.013,16.0269,13.4356,13.7865,14.3341,14.773,14.6581,14.9784,13.5633,14.1367,13.2454,13.8012,14.6748
1942,1942,1942.79166666667,10,12.6637,12.973,12.4991,12.9209,12.3508,15.0299,12.2404,13.2199,13.9834,14.7219,13.5788,15.0886,12.6731,12.7618000000001,13.2941,13.8972,13.6954,13.972,12.5204,13.2877,12.4586,12.7469,13.6267
1942,1942,1942.875,11,11.3755,12.1361,11.7817,11.7918,11.6146,14.0192,11.1928,11.8992,13.0175,13.4536,12.5632,13.8713,12.171,11.5364,12.375,13.0667,12.5527,12.8965,11.4586,12.3835,11.4139,11.5063,12.6274
1942,1943,1942.95833333333,12,10.4882,11.2304,11.1387,11.0389,10.8889,13.5306,10.5757,11.2395,12.5153,12.8642,12.0508,13.1456,11.6172,11.0427,11.7335,12.4254,11.7851,12.24,10.773,11.8124,10.6179,10.3327,11.8247
1943,1943,1943.04166666667,1,10.0899,10.8379,10.694,11.0829,10.8929,13.2114,10.4749,11.3032,12.2469,13.0543,12.1122,12.7154,11.4977,10.7505,11.4763,12.2151,11.5155,11.9175,10.7431,11.5393,10.3686,10.0684,11.4527
1943,1943,1943.125,2,10.7145,11.2049,10.5763,11.4853,11.0021,13.2243,10.8541,11.5054,12.5052,13.6186,12.4184,12.8851,11.6222,11.2618000000001,11.551,12.5969,11.7568,12.357,11.2145,11.7991,10.8316,10.3327,11.7201
1943,1943,1943.20833333333,3,11.6417,12.021,11.4598,12.2995,11.666,13.7279,11.6183,12.2001,13.003,14.5407,13.1178,13.8654,12.2348,12.0331,12.2507,12.9604,12.5318,13.1753,12.0698,12.3292,11.6138,11.2678,12.4315
1943,1943,1943.29166666667,4,12.6309,13.1138,12.546,13.2314,12.7629,14.916,12.5197,12.9,13.7465,15.4231,14.024,15.0003,13.0729,12.9936,13.2696,13.6984,13.6984,14.2822,13.0474,13.2126,12.4159,12.2789,13.5416
1943,1943,1943.375,5,13.7067,14.0616,13.2823,14.0078,13.7606,15.9247,13.5981,14.0858,14.5016,16.111,14.874,15.803,13.8927,13.8357,14.3212,14.7688,14.6058,15.188,13.9475,14.0115,13.1177,13.5073,14.655
1943,1943,1943.45833333333,6,14.4946,14.5622,13.9116,14.5564,14.3635,16.3219,14.4287,15.0519,15.0652,16.7099,15.6356,16.4421,14.2632,14.5392000000001,15.0945,15.6141,15.1465,15.7273,14.5696,14.5612,13.4159,14.3499,15.3129
1943,1943,1943.54166666667,7,14.7938,14.7402,13.9937,14.8323,14.4723,16.5586,14.4243,15.4258,15.5672,17.0465,16.056,16.8642,14.3519,15.0408,15.4016,15.7635,15.5414,15.9117,14.7768,14.9514,13.6015,14.8093,15.5083
1943,1943,1943.625,8,14.4242,14.4158,13.6176,14.6273,14.09,16.2601,14.0573,15.0999,15.5045,16.9109,15.9952,16.6507,14.0944,14.8618,15.1331,15.5288,15.4004,15.6947,14.3529,14.7847,13.5509,14.6245,15.2133
1943,1943,1943.70833333333,9,13.8164,13.7311,13.0536,13.9781,13.1202,15.6081,13.1882,14.3841,14.8428,16.0647,14.9813,15.8275,13.7636,14.0193,14.3188,14.947,14.7892000000001,15.0774,13.5264,14.2251,13.1517,13.8746,14.522
1943,1943,1943.79166666667,10,12.6646,13.0356,12.3734,12.8397000000001,12.247,14.7317,12.132,13.0521,14.0533,14.7657,13.5969,14.9788,12.8065,12.89,13.2551,13.9082,13.8707,14.038,12.5028,13.3552,12.5041000000001,12.7524,13.5556
1943,1943,1943.875,11,11.5113,12.2036,11.7346,11.616,11.5519,13.9586,10.9512,11.6401,13.0952,13.4816,12.5128,13.8249,12.2584,11.8513,12.2762,13.0051,12.8437,12.9631,11.4877,12.4543,11.4341,11.5743000000001,12.5973
1943,1944,1943.95833333333,12,10.5833,11.4153,11.029,10.9357,10.7875,13.3548,10.1598,11.2885,12.3823,12.9218,12.0679,12.9679,11.7803,11.2391,11.6573,12.43,12.0806,12.284,10.8041,11.8873,10.5940000000001,10.6356,11.5667
1944,1944,1944.04166666667,1,10.2146,10.9535,10.5135,10.8200000000001,10.7306,13.0394,10.2641,11.2061,12.163,12.9419,12.0829,12.9047,11.9499,11.1449,11.4391,12.1588,11.7251,12.0447,10.6618,11.6506,10.305,10.4776,11.4091
1944,1944,1944.125,2,10.506,11.2292,10.7119,11.2854,10.8776,13.4371,10.7115,11.4652,12.4179,13.5778,12.419,13.3325,11.7433,11.1708,11.5501,12.4477,11.8637,12.4033,11.1067,11.7141,11.0407,10.6533,11.6492
1944,1944,1944.20833333333,3,11.5375,12.0724,11.4942,12.3519,11.5087,14.1309,11.1413,12.1982,13.0472,14.5171,13.1352,14.0394,12.2369,11.9969,12.1988,13.1211,12.709,13.257,12.069,12.3473,11.728,11.5185,12.4453
1944,1944,1944.29166666667,4,12.6523,13.0446,12.4664,13.2856,12.5649,14.864,12.2052,13.1703,13.6945,15.4566,14.1121,15.0514,13.0259,13.0235,13.2394,13.9566,13.7212,14.4064,13.0747,13.2887,12.4946,12.3883,13.3436
1944,1944,1944.375,5,13.6384,13.9667,13.3888,14.1192,13.5146,15.8652,13.4581,14.351,14.403,16.1996,14.9639,16.0591,13.6642000000001,13.9669,14.2912,14.8908,14.6187,15.444,13.9482,14.0704,13.0703,13.3833,14.5781
1944,1944,1944.45833333333,6,14.3587,14.6446,13.9183,14.6181,14.2251,16.372,14.1936,15.3058,15.1517,16.8354,15.6414,16.5748,14.2133,14.6085,15.0391,15.6637,15.1575,15.9768,14.6374,14.5761,13.4022000000001,14.357,15.0483
1944,1944,1944.54166666667,7,14.705,14.7078,13.866,14.8756,14.3462,16.5258,14.4453,15.5733,15.6029,17.1094000000001,16.1339,16.8837,14.1955,14.9611,15.35,15.8472,15.458,16.1592,14.8246,14.9138,13.6335,14.7179,15.227
1944,1944,1944.625,8,14.5184,14.3949,13.6818,14.6453,13.9947,16.1632,14.104,15.263,15.4997,16.9338,16.0356,16.8595,13.8358,14.6617,15.0881,15.632,15.3407,15.911,14.4043,14.6722,13.6432,14.4346,14.949
1944,1944,1944.70833333333,9,13.5771,13.6551,12.9635,13.864,13.324,15.4575,13.5178,14.4458,14.9149,16.0638,15.0142,16.091,13.369,13.9557,14.3299,14.9827,14.684,15.1934,13.5844,14.1808,13.269,13.8316,14.2384
1944,1944,1944.79166666667,10,12.5074,12.9732,12.1946,12.8045,12.3555,14.6872,12.2347,13.3227,13.9509,14.6888,13.5663,15.0557,12.4852,12.8893,13.3216,14.0385,13.6337,14.1981,12.5055,13.2281,12.5463,12.7104,13.5435
1944,1944,1944.875,11,11.2397,12.2007,11.7756,11.7708,11.362,13.8823,11.3296,12.0654,13.0844,13.4186,12.4837,14.1075,11.9364,11.8451,12.3262,13.2763,12.6291000000001,13.0995,11.5539,12.3323,11.515,11.6233,12.623
1944,1945,1944.95833333333,12,10.1818,11.4489,10.9586,11.077,10.6697,13.1669,10.6826,11.4883,12.4422,12.7528,12.0398,13.3827,11.3596,11.292,11.7089,12.6064,11.665,12.3437,10.7699,11.8252,10.4885,10.5447,11.6845
1945,1945,1945.04166666667,1,9.67380000000003,10.9569,10.4787,11.2667,10.6239,13.111,10.8234,11.5807,12.2798,13.0182,12.1229,13.2721,11.1656,11.1548,11.5326,12.3892,11.3872,12.2431,10.7070000000001,11.5403,10.3729,10.1302,11.4066
1945,1945,1945.125,2,10.277,11.21,10.479,11.9813,10.963,13.3725,11.2515,11.6586,12.4734,13.6213,12.5527,13.4548,11.5377,11.6482,11.6781,12.515,11.7481,12.5337,11.1073,11.6764,10.9216,10.633,11.8264
1945,1945,1945.20833333333,3,11.3062,12.0107,11.4716,12.7469,11.5388,14.0751,11.7228,12.3425,13.0825,14.5097,13.1853,14.0232,12.1847,12.0432,12.2957,13.0626,12.5674,13.1912,11.9734,12.3216,11.5799,11.2861,12.4251
1945,1945,1945.29166666667,4,12.4995,13.0658,12.6029,13.5781,12.5685,15.1662,12.6474,13.5454,13.6923,15.4219000000001,14.1136,15.1411,12.667,13.0144,13.2772000000001,13.7995,13.5565,14.4533,13.0716,13.2252,12.4495,12.2124,13.7056
1945,1945,1945.375,5,13.5194,14.0611,13.4578,14.3353,13.5334,16.0753,13.7189,14.6276,14.385,16.2335,14.9375,15.9396,13.5631,14.0073,14.34,14.7694,14.5768,15.4021,14.0039,14.0216,13.108,13.2241,14.727
1945,1945,1945.45833333333,6,14.3056,14.602,13.9454,14.9786,14.2664,16.5762,14.3767,15.5845,15.0322,16.8119,15.6247,16.5516,13.9523,14.8343,15.0882,15.5292,15.1706,15.8759,14.6295,14.6488000000001,13.5128,14.4137,15.4039
1945,1945,1945.54166666667,7,14.5714,14.6636,14.0671,15.1237,14.4532,16.8604,14.6272,15.7375,15.4974,17.1497,16.1162,16.9751,13.9716,15.1359,15.4019,15.7846,15.4477,16.0373,14.7986,14.9341,13.52,14.7449,15.5783
1945,1945,1945.625,8,14.3438,14.3756,13.6686,14.8672,14.1586,16.4953,14.2804,15.4686,15.5172,17.0332,16.0377,16.9119,13.9666,14.9511,15.1902,15.6515,15.2828,15.7976,14.3654,14.8368,13.5963,14.4705,15.3101
1945,1945,1945.70833333333,9,13.5072,13.7185,13.0283,14.0032,13.1745,15.7334,13.3859,14.5927,14.891,16.169,15.0169,16.2461,13.4361,14.1823,14.3733,14.9031,14.7155,14.9992,13.5524,14.2668,13.3386,13.7069,14.5329
1945,1945,1945.79166666667,10,12.5103,12.95,12.3526,12.8769,12.2099,14.8707,12.368,13.3368,14.0321,14.8289,13.5283,15.133,12.6922,13.0023,13.2933,14.0542,13.7769,14.1191,12.5358,13.3752,12.5675,12.7156,13.7899
1945,1945,1945.875,11,11.1728,12.1457,11.6219,11.6956,11.3047,13.9346,11.1288,12.3142,13.0721,13.5866,12.4394,14.0462,12.0684,12.0153,12.3408,13.0774,12.6424,12.9894,11.5189,12.5994,11.5308,11.6646,12.7123
1945,1946,1945.95833333333,12,10.4497,11.3805,10.947,11.1557,10.8258,13.1732,10.4626,11.7861,12.4743,12.8555,12.0225,13.2091,11.4289,11.2661,11.7535,12.5892,11.8691,12.3338,10.8138,12.0463,10.5433,10.6441,11.7481
1946,1946,1946.04166666667,1,10.1657,10.9957,10.6073,10.9431,10.5682,13.2618000000001,10.4918,11.6248000000001,12.3115,13.0616,12.1553,13.0186,11.3753,11.2165,11.373,12.1756,11.5243,12.0357,10.7426,11.7575000000001,10.262,10.4948,11.3086
1946,1946,1946.125,2,10.5137,11.2206,10.7861,11.7413,10.9481,13.5195000000001,10.906,12.1273,12.572,13.6947,12.4036,13.5315000000001,11.3055,11.4734,11.7124,12.4186,11.8442,12.3844,11.1466,11.9665,10.7693,10.4571,11.4399
1946,1946,1946.20833333333,3,11.3123000000001,12.0596,11.4475,12.5031,11.513,14.2283,11.2273,12.7109,12.9264,14.6396,13.0785,14.2071,11.8977,12.1912,12.3136,12.9634,12.604,13.2115,11.9987,12.5475,11.571,11.6833,12.3467
1946,1946,1946.29166666667,4,12.6956,13.1114,12.3683,13.2931,12.6198,15.3123000000001,12.3155,13.7223,13.7035,15.5727,14.1037,15.2814,12.6596,13.1078,13.3308,13.8809,13.6833,14.2353,13.0547,13.3959,12.4754,12.5894,13.5099
1946,1946,1946.375,5,13.522,14.0805,13.4343,14.0564,13.7351,16.2089,13.3659,14.5337,14.3748000000001,16.3351,14.9537,15.9033,13.3626,14.0724,14.3365,14.8826,14.6388,15.2255,13.9025,14.1863,13.069,13.5447,14.733
1946,1946,1946.45833333333,6,14.217,14.6722,13.9628,14.6374,14.4151,16.7794,14.2239,15.4169,15.0537,16.9194,15.6594,16.6365,13.9578,14.6749,15.1474,15.5035,15.1861,15.6849,14.5955,14.7285,13.4584,14.3499,15.3826
1946,1946,1946.54166666667,7,14.518,14.7107,14.0682,14.8231,14.523,17.079,14.452,15.5769,15.5501,17.2195,16.111,16.9044,13.9785,14.8432,15.4068,15.6999,15.4934,15.9237,14.84,15.0118000000001,13.6286,14.8778,15.4481
1946,1946,1946.625,8,14.2844,14.353,13.5361,14.4759,14.2082,16.6723,14.1343,15.1173,15.561,17.0724,16.0317,16.7125,13.6621,14.7342,15.1846,15.4668,15.4053,15.6517,14.374,14.8016,13.5353,14.6036,15.2046
1946,1946,1946.70833333333,9,13.5307,13.6729,13.0161,13.708,13.3274,16.0656,13.3784,14.3498,14.8513,16.1298,15.0719,16.068,13.2082,13.9289,14.3527,14.7543,14.7862,15.0188,13.5438,14.1671,13.2087,13.8264,14.3619
1946,1946,1946.79166666667,10,12.3319,12.8958,12.3474000000001,12.8656,12.3936,15.1059,11.9771,13.0244,13.9222,14.8381,13.4982,14.8524,12.5919,12.842,13.3604,13.8659,13.7697,13.9844000000001,12.4962,13.302,12.6215,12.6953,13.6648
1946,1946,1946.875,11,11.08,12.1903,11.8155,11.6735,11.318,14.2292,10.8925,11.8298,13.051,13.6545,12.482,13.7643,11.7812,11.6031,12.3607,12.8722,12.7603,12.8166000000001,11.6011,12.3677,11.4906,11.4512,12.3865
1946,1947,1946.95833333333,12,10.3889,11.3785,10.9287,10.9152,10.7245,13.5647,10.4732,11.1167,12.4637,12.9598,12.0897000000001,12.9542,11.2373,11.0026,11.7036,12.3709,12.0479,12.1399,10.8492,11.8268,10.5971,10.6213,11.5586
1947,1947,1947.04166666667,1,9.8177,10.8923,10.5723,10.9499,10.5139,13.3987,10.3916,11.3882,12.1718,13.0109,12.1434,12.8115,11.1023,10.9068,11.4193,12.2857,11.8216,12.0011,10.8193,11.6415,10.2925,10.1604,11.2851
1947,1947,1947.125,2,10.2812,11.1764,10.7176,11.4973,10.8604,13.61,10.6748,11.462,12.5661,13.6629,12.497,13.0449,11.2368,11.233,11.645,12.3452,11.9708,12.2554,11.2281,11.828,10.8447,10.5883,11.4201
1947,1947,1947.20833333333,3,11.1954,11.9185,11.3654,12.2866,11.5984,14.1493,11.5701,12.2554,12.9555,14.4828,13.076,13.9353,11.9946,11.989,12.3392,12.8225,12.7455,13.0734,12.133,12.4684,11.6125,11.356,12.4161
1947,1947,1947.29166666667,4,12.3535,13.0309,12.2921,13.2601,12.5706,15.1101,12.3903,13.0956,13.5897000000001,15.4512,14.0092,14.8555,12.5182,12.9674,13.3268,13.6537,13.7343,14.1715,13.1464,13.319,12.3875,12.2693,13.6473
1947,1947,1947.375,5,13.4627,13.9782,13.4188,14.0636,13.5924,16.1167,13.5655,14.208,14.2829,16.2576,14.8688,15.6535,13.4669,13.8525,14.3847,14.6746,14.7218,15.1486,14.059,14.0653,13.1097,13.4291,14.6728
1947,1947,1947.45833333333,6,14.2636,14.518,13.9469,14.7215,14.1894,16.6965,14.3554,15.2958,15.0567,16.8175,15.6362,16.4146,14.1009,14.6284,15.1314,15.3994,15.1935,15.7659,14.697,14.638,13.4232,14.2504,15.153
1947,1947,1947.54166666667,7,14.6263,14.6876,14.0935,14.9747,14.414,16.8372,14.6354,15.5234,15.5775,17.1857,16.1319,16.7541000000001,14.1587,14.9851,15.382,15.8527,15.4418,15.9766,14.8949,14.8741,13.5714,14.6854,15.3085
1947,1947,1947.625,8,14.3492,14.3893,13.736,14.8041,13.9873,16.547,14.2908,15.2948,15.4442,17.0008,16.0848,16.6695,13.8629,14.7856,15.1326,15.4908,15.3251,15.773,14.438,14.8079,13.5369,14.5313,15.066
1947,1947,1947.70833333333,9,13.5283,13.6523,12.9052,14.0921,13.1625,15.6435,13.4016,14.4487,14.9177,16.0846,15.0265,15.882,13.3177,14.0148,14.2852,14.8019,14.7157,15.0922,13.6098,14.184,13.2126,13.8133,14.3011
1947,1947,1947.79166666667,10,12.4582,12.9111,12.2342,13.1101,12.2458,14.7417,12.2094,13.197,13.993,14.834,13.5888,14.8127,12.5928,12.8115,13.2337,13.9051,13.771,14.1419,12.5829,13.3841,12.496,12.6636,13.3103
1947,1947,1947.875,11,11.4106,12.1714,11.564,11.8435,11.2735,13.7773,11.1279,11.9699,13.2416,13.5544,12.5613,13.7793,11.8675,11.8253,12.3282,13.0254,12.6982,13.1055,11.5753,12.5591,11.4469,11.3989,12.2989
1947,1948,1947.95833333333,12,10.4089,11.3456,10.9224,11.3316,10.7643,13.2106,10.5916,11.3986,12.4904,13.0207,12.1413,12.9570000000001,11.2282,11.3593,11.6645,12.5081,11.8221,12.479,10.893,11.9403,10.5940000000001,10.5859,11.5234
1948,1948,1948.04166666667,1,10.0461,10.855,10.3529,11.2654,10.2745,13.062,10.5069,11.5119,12.208,12.9981,12.1898,12.9124,11.3022,11.2258,11.4995,12.3334,11.491,12.1997,10.7949,11.6511,10.3440000000001,10.0176,11.1895
1948,1948,1948.125,2,10.3612,11.1996,10.4515,12.0813,10.5757,13.3105,10.9743,11.8692,12.5751,13.578,12.4877,13.3245,11.4058,11.6004,11.6005,12.3979,11.884,12.5703,11.17,11.7832,10.9433,10.5902,11.3658
1948,1948,1948.20833333333,3,11.2678,12.0236,11.2023,13.038,11.413,13.8477,11.6971,12.5255,12.9849,14.5081,13.2146,13.906,12.1413,12.2101,12.2619,13.0205,12.6918,13.353,12.0466,12.3861,11.7627,11.3659,12.275
1948,1948,1948.29166666667,4,12.5864,13.0217,12.3106,13.7419,12.3745,14.9983,12.7622,13.0999,13.6365,15.4833,14.1424,14.9801,12.8397000000001,13.0557,13.2676,13.857,13.7201,14.4392,13.0837,13.2931,12.5473,12.3354,13.3781
1948,1948,1948.375,5,13.6262,14.0185,13.2917,14.4931,13.4465,15.8855,13.6157,14.3571,14.4168,16.2314,14.9690000000001,15.8246,13.6193,13.9528,14.3574,14.8099,14.6701,15.4236,14.0056,14.1232,13.2185,13.5839,14.6028
1948,1948,1948.45833333333,6,14.3401,14.5754,13.9114,15.1573,14.1698,16.5088,14.4344,15.5229,15.0901,16.8776,15.6525,16.4481,14.182,14.6584,15.0879,15.4965,15.1866,16.0066,14.6265,14.5807,13.4625,14.4438,15.3956
1948,1948,1948.54166666667,7,14.6609,14.7074,14.0338,15.4012,14.2424,16.6411,14.5596,15.6582,15.5804,17.2199,16.1558,16.8054,14.2078,15.0515,15.3728,15.8969,15.501,16.0623000000001,14.8667,14.8948,13.6883,14.6986,15.4073
1948,1948,1948.625,8,14.4273,14.3772,13.8089000000001,15.1034,14.058,16.2652,14.1132,15.2295,15.5176,17.0557,16.0577,16.6464,14.2479,14.8327,15.1857,15.5274,15.3457,15.7486,14.3915,14.7245,13.6807,14.5495,15.1835
1948,1948,1948.70833333333,9,13.7158,13.6161,12.9943,14.263,13.1023,15.7004,13.3755,14.4174,14.9174,16.2078,15.0651,15.8768,13.5832,14.1885,14.3311,14.9348,14.7919,14.9918,13.62,14.2633,13.3335,13.8875,14.468
1948,1948,1948.79166666667,10,12.547,12.9117,12.3523,13.0527,12.0791,14.7821,12.253,13.4645,13.9437,14.788,13.6353,14.9048,12.922,12.8974,13.2793,14.0374,13.7879,14.0265,12.62,13.351,12.5856,12.8003,13.6605
1948,1948,1948.875,11,11.3213,12.1293,11.757,11.9477,11.375,13.8254,11.2984,12.1335,13.0471,13.5272000000001,12.5561,13.8621,12.0947,11.8468,12.4202,13.089,12.7787,12.9069,11.5473,12.5563,11.6257,11.538,12.5729
1948,1949,1948.95833333333,12,10.6353,11.4262,10.9879,10.9025,10.783,13.3232,10.5464,11.3256,12.4116,12.9567,12.1889,13.0769,11.731,11.3154,11.8237,12.5722,11.8195,12.1533,10.8883,11.8096,10.7062,10.5903,11.5436
1949,1949,1949.04166666667,1,10.2497,10.9747,10.412,10.901,10.538,13.0971,10.5658,11.5969,12.1981,13.0329,12.2316,13.1085,11.5723,10.947,11.4926,12.53,11.4958,12.0255,10.8199,11.5579,10.5738,10.271,11.2159
1949,1949,1949.125,2,10.5285,11.2314,10.6185,11.5481,10.7855,13.2885,10.7428,11.814,12.5117,13.4931,12.5175,13.5717,11.9582,11.2505,11.6318,12.5513,11.7342,12.2841,11.2306,11.8055,10.9564,10.3475,11.6321
1949,1949,1949.20833333333,3,11.4147,12.0749,11.161,12.5524,11.5587,13.7074,11.6473,12.4762,13.0814,14.4856,13.2119,14.124,12.3065,12.0026,12.3375,12.9872,12.6349,13.092,12.0385,12.3881,11.7633,11.2805,12.5144
1949,1949,1949.29166666667,4,12.5494,13.1019,12.4118,13.3236,12.6373,14.9221,12.5437,13.625,13.7567,15.5462,14.0915,14.9904,13.0039,12.8534,13.3427,13.7671,13.752,14.1359,13.0348,13.2659,12.4551,12.4969,13.5076
1949,1949,1949.375,5,13.5665,14.039,13.4054,14.0437,13.6432,15.8375,13.5961,14.7262,14.4427,16.2548,14.9450000000001,16.0655,13.8031,13.6863,14.3602,14.6282,14.6211,15.1632,13.929,14.1027,13.1334,13.4841,14.7528
1949,1949,1949.45833333333,6,14.3562,14.6324,13.8263,14.5771,14.2857,16.4232,14.3826,15.5873,15.1423,16.8003,15.6435,16.5782,14.0844,14.6242,15.1478,15.4981,15.1549,15.793,14.532,14.6365,13.45,14.366,15.2566
1949,1949,1949.54166666667,7,14.6449,14.7134,13.7624,14.7642,14.4047,16.6124,14.4291,15.6198,15.5534,17.2004,16.142,16.9498,14.2114,14.9274,15.4654,15.7886,15.4559,16.0002,14.7474,14.9409,13.6004,14.747,15.4391
1949,1949,1949.625,8,14.3162,14.379,13.4686,14.5411,14.0818,16.3228,14.2731,15.1638,15.5963,17.0165,16.0623000000001,16.6899,13.9222,14.8108,15.2989,15.6294,15.2938,15.73,14.3488,14.8112,13.6305,14.4741,15.0778
1949,1949,1949.70833333333,9,13.6486,13.7225,12.8565,13.7787,13.188,15.6602,13.3643,14.3108,15.0435,16.1406,15.0365,16.006,13.4953,14.0405,14.3926,14.9425,14.6837,15.0593,13.5606,14.2662,13.3625,13.8234,14.2584
1949,1949,1949.79166666667,10,12.6011,12.9787,12.1251,12.6675,12.3200000000001,14.7937,12.2281,13.3159,14.0143,14.8393,13.5646,14.9452,12.8882,12.8277,13.3898,13.9879,13.6023,14.0821,12.5698,13.3882,12.5632,12.7713,13.4549
1949,1949,1949.875,11,11.3473,12.139,11.549,11.441,11.4283,13.8545,11.0918,12.1066,13.0562,13.5912,12.5452,13.7507,12.0911,12.0177,12.4832,12.9947,12.6123,13.0549,11.5263,12.5555,11.4794,11.4744,12.4311
1949,1950,1949.95833333333,12,10.3618,11.4705,10.8318,10.7155,10.9625,13.1846,10.3252,11.5311,12.4978,12.9207,12.1173,13.2975,11.562,11.4845,11.8966,12.5348,11.8146,12.3763,10.7985,12.0372,10.7005,10.5464,11.7039
1950,1950,1950.04166666667,1,10.1513,11.0043,10.358,10.7133,10.5874,13.0564,10.4647000000001,11.5543,12.2813,13.0557,12.167,13.0043,11.5941,11.2903,11.6181,12.2697,11.45,12.1111,10.7123,11.6713,10.4377,10.2259,11.6671
1950,1950,1950.125,2,10.2907,11.2853,10.676,11.354,10.8442,13.1556,10.7501,11.9479,12.6023,13.525,12.4593,13.2067,11.8008,11.8085,11.7363,12.4232,11.7458,12.5605,11.2106,11.9199,10.8392,10.3989,11.7776
1950,1950,1950.20833333333,3,11.5355,12.1017000000001,11.4475,12.3238,11.7785,13.9618,11.4626,12.6078,13.2089,14.5518,13.2512,14.024,12.0184,12.5511,12.4463,13.1004,12.6424,13.3133,12.0113,12.5028,11.5438,11.391,12.4774
1950,1950,1950.29166666667,4,12.7104,13.1005,12.4362,13.2085,12.6593,14.9456,12.2654,13.4964000000001,13.718,15.4986,14.0742,14.8648,12.8762,13.305,13.4387,13.9344,13.6688,14.4227,13.0223,13.3711,12.4345,12.145,13.7211
