"year","met_year","yr_part","month","m0001","m0002","m0003","m0004","m0005","m0006","m0007","m0008","m0009","m0010","m0011","m0012","m0013","m0014","m0015","m0016","m0017","m0018","m0019","m0020","m0021","m0022","m0023","m0024","m0025","m0026","m0027","m0028","m0029","m0030","m0031","m0032","m0033","m0034","m0035","m0036","m0037","m0038","m0039","m0040","m0041","m0042","m0043","m0044","m0045","m0046","m0047","m0048","m0049","m0050","m0051","m0052","m0053","m0054","m0055","m0056","m0057","m0058","m0059","m0060","m0061","m0062","m0063","m0064","m0065","m0066","m0067","m0068","m0069","m0070","m0071","m0072","m0073","m0074","m0075","m0076","m0077","m0078","m0079","m0080","m0081","m0082","m0083","m0084","m0085","m0086","m0087","m0088","m0089","m0090","m0091","m0092","m0093","m0094","m0095","m0096","m0097","m0098","m0099","m0100","m0101","m0102","m0103","m0104","m0105","m0106","m0107","m0108","m0109","m0110","m0111","m0112","m0113","m0114","m0115","m0116","m0117","m0118","m0119","m0120","m0121","m0122"
1981,1981,1981.04166666667,1,18.24033,18.94434,18.00879,18.45239,18.29056,18.43283,17.13766,18.13556,18.33301,18.17477,18.47052,18.63687,19.73355,19.71307,19.89127,18.95889,19.10516,19.04056,18.70108,18.24594,17.30231,17.97861,18.3566,18.0972,18.20349,18.62344,18.08441,17.67856,18.37326,18.27887,18.24033,18.94434,18.08746,18.70584,18.85092,18.29056,18.03452,18.21613,18.43283,17.13766,18.08875,18.33301,18.30121,18.47052,18.63687,19.74176,19.77603,19.93057,19.32996,18.97269,18.97852,19.01044,18.92035,18.70108,17.98465,18.24594,18.9519,17.30231,17.97861,19.01962,18.3566,18.0972,18.25946,18.62344,18.08441,17.67856,18.94434,18.70584,18.29056,17.13766,18.33301,18.17477,18.47052,18.63687,19.73355,19.71307,19.89127,18.95889,19.10516,19.04056,18.70108,18.29095,17.13583,18.3566,18.62344,18.08441,17.67856,18.37326,18.27887,18.24033,18.08746,18.70584,18.85092,18.29056,18.03452,18.21613,18.43518,17.13766,18.09384,18.33301,18.17477,18.47052,18.63687,19.73355,19.71307,19.89127,18.95889,19.10516,19.04056,18.70108,17.98465,18.29095,18.9519,17.30231,17.97861,19.01962,18.3566,18.0972,18.20349,18.62344,18.08441,17.67856
1981,1981,1981.125,2,18.44357,19.07928,18.17456,18.5928,18.4888,18.5882,17.36758,18.35641,18.44586,18.40356,18.73526,18.90863,19.98831,19.93954,20.13373,19.2341,19.37683,19.29181,18.97015,18.48694,17.57553,18.19009,18.53412,18.25217,18.39191,18.86542,18.22098,17.9122,18.61765,18.43939,18.44357,19.07928,18.27051,18.87711,19.0314,18.4888,18.20615,18.41779,18.5882,17.36758,18.3414,18.44586,18.53381,18.73526,18.90863,20.00003,20.02914,20.17526,19.61328,19.24506,19.2486,19.26898,19.19751,18.97015,18.20673,18.48694,19.09601,17.57553,18.19009,19.22824,18.53412,18.25217,18.44867,18.86542,18.22098,17.9122,19.07928,18.87711,18.4888,17.36758,18.44586,18.40356,18.73526,18.90863,19.98831,19.93954,20.13373,19.2341,19.37683,19.29181,18.97015,18.54272,17.42767,18.53412,18.86542,18.22098,17.9122,18.61765,18.43939,18.44357,18.27051,18.87711,19.0314,18.4888,18.20615,18.41779,18.6228,17.36758,18.3475,18.44586,18.40356,18.73526,18.90863,19.98831,19.93954,20.13373,19.2341,19.37683,19.29181,18.97015,18.20673,18.54272,19.09601,17.57553,18.19009,19.22824,18.53412,18.25217,18.39191,18.86542,18.22098,17.9122
1981,1981,1981.20833333333,3,18.39453,18.96338,18.17987,18.62073,18.50226,18.44028,17.42398,18.37787,18.43768,18.37451,18.59451,18.84253,19.867,19.88065,20.07541,19.25177,19.36365,19.26563,18.86826,18.38583,17.55347,18.1741,18.58148,18.26395,18.38885,18.75793,18.21909,17.92224,18.58176,18.43341,18.39453,18.96338,18.27567,18.89148,19.08173,18.50226,18.1875,18.44037,18.44028,17.42398,18.36191,18.43768,18.46262,18.59451,18.84253,19.92413,19.96555,20.10437,19.57285,19.24374,19.23004,19.25876,19.18298,18.86826,18.15991,18.38583,19.10516,17.55347,18.1741,19.09384,18.58148,18.26395,18.44183,18.75793,18.21909,17.92224,18.96338,18.89148,18.50226,17.42398,18.43768,18.37451,18.59451,18.84253,19.867,19.88065,20.07541,19.25177,19.36365,19.26563,18.86826,18.42706,17.41788,18.58148,18.75793,18.21909,17.92224,18.58176,18.43341,18.39453,18.27567,18.89148,19.08173,18.50226,18.1875,18.44037,18.51529,17.42398,18.36728,18.43768,18.37451,18.59451,18.84253,19.867,19.88065,20.07541,19.25177,19.36365,19.26563,18.86826,18.15991,18.42706,19.10516,17.55347,18.1741,19.09384,18.58148,18.26395,18.38885,18.75793,18.21909,17.92224
1981,1981,1981.29166666667,4,18.2547,18.77881,18.04031,18.54239,18.36343,18.18433,17.298,18.16208,18.36151,18.09381,18.39246,18.54825,19.51767,19.56464,19.7515,18.98331,19.08533,19.02448,18.55197,18.12875,17.34842,17.94766,18.52103,18.10901,18.26483,18.4523,18.10971,17.89569,18.32645,18.28006,18.2547,18.77881,18.11639,18.7623,18.94644,18.36343,18.06348,18.34192,18.18433,17.298,18.15887,18.36151,18.20663,18.39246,18.54825,19.58069,19.63327,19.78088,19.20566,18.97775,18.96832,19.00699,18.9382,18.55197,17.94763,18.12875,19.05157,17.34842,17.94766,18.81866,18.52103,18.10901,18.29868,18.4523,18.10971,17.89569,18.77881,18.7623,18.36343,17.298,18.36151,18.09381,18.39246,18.54825,19.51767,19.56464,19.7515,18.98331,19.08533,19.02448,18.55197,18.17758,17.22647,18.52103,18.4523,18.10971,17.89569,18.32645,18.28006,18.2547,18.11639,18.7623,18.94644,18.36343,18.06348,18.34192,18.25589,17.298,18.15369,18.36151,18.09381,18.39246,18.54825,19.51767,19.56464,19.7515,18.98331,19.08533,19.02448,18.55197,17.94763,18.17758,19.05157,17.34842,17.94766,18.81866,18.52103,18.10901,18.26483,18.4523,18.10971,17.89569
1981,1981,1981.375,5,18.00891,18.56293,17.87527,18.4693,18.18607,17.94446,17.07336,17.87555,18.25183,17.82611,18.12424,18.24747,19.20572,19.25308,19.39136,18.68942,18.79123,18.77283,18.30023,17.90158,17.08322,17.62924,18.31702,17.83841,18.06076,18.14938,17.99628,17.79938,18.07678,18.13394,18.00891,18.56293,17.91055,18.62027,18.80432,18.18607,17.85107,18.14633,17.94446,17.07336,17.8627,18.25183,17.9498,18.12424,18.24747,19.24118,19.2984,19.44504,18.87634,18.70013,18.69879,18.75018,18.67706,18.30023,17.7363,17.90158,18.93845,17.08322,17.62924,18.47583,18.31702,17.83841,18.10266,18.14938,17.99628,17.79938,18.56293,18.62027,18.18607,17.07336,18.25183,17.82611,18.12424,18.24747,19.20572,19.25308,19.39136,18.68942,18.79123,18.77283,18.30023,17.96155,16.96628,18.31702,18.14938,17.99628,17.79938,18.07678,18.13394,18.00891,17.91055,18.62027,18.80432,18.18607,17.85107,18.14633,17.995,17.07336,17.85815,18.25183,17.82611,18.12424,18.24747,19.20572,19.25308,19.39136,18.68942,18.79123,18.77283,18.30023,17.7363,17.96155,18.93845,17.08322,17.62924,18.47583,18.31702,17.83841,18.06076,18.14938,17.99628,17.79938
1981,1981,1981.45833333333,6,17.88782,18.41794,17.83371,18.43506,18.10635,17.8587,16.86517,17.69031,18.17105,17.73984,17.9115,18.1011,19.04089,19.07199,19.19101,18.58725,18.68381,18.65744,18.19995,17.82803,16.99048,17.48065,18.11752,17.67865,17.85944,17.99918,17.89316,17.67065,17.96994,18.0968,17.88782,18.41794,17.81882,18.50208,18.72137,18.10635,17.70123,17.93985,17.8587,16.86517,17.6806,18.17105,17.85025,17.9115,18.1011,19.05322,19.12073,19.2623,18.67633,18.5874,18.57758,18.64798,18.53714,18.19995,17.65005,17.82803,18.83621,16.99048,17.48065,18.30823,18.11752,17.67865,17.90891,17.99918,17.89316,17.67065,18.41794,18.50208,18.10635,16.86517,18.17105,17.73984,17.9115,18.1011,19.04089,19.07199,19.19101,18.58725,18.68381,18.65744,18.19995,17.88562,16.85193,18.11752,17.99918,17.89316,17.67065,17.96994,18.0968,17.88782,17.81882,18.50208,18.72137,18.10635,17.70123,17.93985,17.91138,16.86517,17.68167,18.17105,17.73984,17.9115,18.1011,19.04089,19.07199,19.19101,18.58725,18.68381,18.65744,18.19995,17.65005,17.88562,18.83621,16.99048,17.48065,18.30823,18.11752,17.67865,17.85944,17.99918,17.89316,17.67065
1981,1981,1981.54166666667,7,17.87842,18.32147,17.91241,18.42264,18.04852,17.98355,16.75632,17.69382,18.1124,17.78738,17.91122,18.13626,19.01474,19.05936,19.18491,18.64502,18.7558,18.71112,18.19949,17.84549,17.10663,17.58398,18.05801,17.61368,17.79395,18.12686,17.85547,17.66418,17.98917,18.14908,17.87842,18.32147,17.85446,18.41327,18.60724,18.04852,17.65408,17.87192,17.98355,16.75632,17.67215,18.1124,17.88388,17.91122,18.13626,19.03085,19.10886,19.25464,18.65759,18.62302,18.64789,18.7356,18.56659,18.19949,17.68039,17.84549,18.78577,17.10663,17.58398,18.41882,18.05801,17.61368,17.86771,18.12686,17.85547,17.66418,18.32147,18.41327,18.04852,16.75632,18.1124,17.78738,17.91122,18.13626,19.01474,19.05936,19.18491,18.64502,18.7558,18.71112,18.19949,17.8924,16.97855,18.05801,18.12686,17.85547,17.66418,17.98917,18.14908,17.87842,17.85446,18.41327,18.60724,18.04852,17.65408,17.87192,18.05249,16.75632,17.68201,18.1124,17.78738,17.91122,18.13626,19.01474,19.05936,19.18491,18.64502,18.7558,18.71112,18.19949,17.68039,17.8924,18.78577,17.10663,17.58398,18.41882,18.05801,17.61368,17.79395,18.12686,17.85547,17.66418
1981,1981,1981.625,8,17.89673,18.27951,17.97266,18.41727,18.02853,18.12476,16.74191,17.67743,18.09595,17.80493,17.86188,18.16589,19.07916,19.09863,19.24518,18.76813,18.87378,18.80563,18.23666,17.88281,17.22925,17.69812,18.07275,17.60049,17.81879,18.23862,17.88464,17.69,18.03656,18.21881,17.89673,18.27951,17.89288,18.37106,18.51208,18.02853,17.62366,17.85187,18.12476,16.74191,17.6745,18.09595,17.92105,17.86188,18.16589,19.07968,19.16187,19.31009,18.70197,18.73035,18.76157,18.86578,18.66766,18.23666,17.6532,17.88281,18.72873,17.22925,17.69812,18.52505,18.07275,17.60049,17.85754,18.23862,17.88464,17.69,18.27951,18.37106,18.02853,16.74191,18.09595,17.80493,17.86188,18.16589,19.07916,19.09863,19.24518,18.76813,18.87378,18.80563,18.23666,17.92514,17.1315,18.07275,18.23862,17.88464,17.69,18.03656,18.21881,17.89673,17.89288,18.37106,18.51208,18.02853,17.62366,17.85187,18.15353,16.74191,17.68533,18.09595,17.80493,17.86188,18.16589,19.07916,19.09863,19.24518,18.76813,18.87378,18.80563,18.23666,17.6532,17.92514,18.72873,17.22925,17.69812,18.52505,18.07275,17.60049,17.81879,18.23862,17.88464,17.69
1981,1981,1981.70833333333,9,17.79453,18.16583,17.83585,18.3782,17.94522,17.91003,16.69016,17.58698,18.0538,17.67566,17.71664,18.04645,19.02234,19.08444,19.17838,18.72269,18.81076,18.76175,18.17603,17.83743,17.11517,17.62714,18.07956,17.5401,17.76721,18.1037,17.86609,17.6218,18.0014,18.16028,17.79453,18.16583,17.77289,18.34848,18.53262,17.94522,17.59586,17.77228,17.91003,16.69016,17.59488,18.0538,17.78946,17.71664,18.04645,19.03302,19.12411,19.26459,18.64877,18.66959,18.71704,18.81296,18.6109,18.17603,17.63202,17.83743,18.68826,17.11517,17.62714,18.43301,18.07956,17.5401,17.7941,18.1037,17.86609,17.6218,18.16583,18.34848,17.94522,16.69016,18.0538,17.67566,17.71664,18.04645,19.02234,19.08444,19.17838,18.72269,18.81076,18.76175,18.17603,17.89819,17.09634,18.07956,18.1037,17.86609,17.6218,18.0014,18.16028,17.79453,17.77289,18.34848,18.53262,17.94522,17.59586,17.77228,17.96497,16.69016,17.61478,18.0538,17.67566,17.71664,18.04645,19.02234,19.08444,19.17838,18.72269,18.81076,18.76175,18.17603,17.63202,17.89819,18.68826,17.11517,17.62714,18.43301,18.07956,17.5401,17.76721,18.1037,17.86609,17.6218
1981,1981,1981.79166666667,10,17.6944,18.05792,17.65091,18.27051,17.85049,17.7648,16.6347,17.51132,17.97827,17.51425,17.53119,17.87418,18.89633,18.98886,19.03534,18.52621,18.62033,18.58102,18.02325,17.70367,16.84479,17.39569,18.00815,17.50189,17.66254,17.90576,17.79117,17.59491,17.88062,18.0238,17.6944,18.05792,17.62134,18.29285,18.51483,17.85049,17.56418,17.71671,17.7648,16.6347,17.50742,17.97827,17.61349,17.53119,17.87418,18.90799,19.01602,19.14227,18.49484,18.47305,18.53961,18.61682,18.43066,18.02325,17.50671,17.70367,18.6376,16.84479,17.39569,18.18979,18.00815,17.50189,17.7092,17.90576,17.79117,17.59491,18.05792,18.29285,17.85049,16.6347,17.97827,17.51425,17.53119,17.87418,18.89633,18.98886,19.03534,18.52621,18.62033,18.58102,18.02325,17.75586,16.85544,18.00815,17.90576,17.79117,17.59491,17.88062,18.0238,17.6944,17.62134,18.29285,18.51483,17.85049,17.56418,17.71671,17.73859,16.6347,17.52914,17.97827,17.51425,17.53119,17.87418,18.89633,18.98886,19.03534,18.52621,18.62033,18.58102,18.02325,17.50671,17.75586,18.6376,16.84479,17.39569,18.18979,18.00815,17.50189,17.66254,17.90576,17.79117,17.59491
1981,1981,1981.875,11,17.70831,18.07208,17.60623,18.24078,17.86438,17.77603,16.66815,17.49979,17.99811,17.4743,17.50314,17.8735,18.93243,19.05591,19.06213,18.45129,18.51669,18.46283,17.95874,17.6637,16.73654,17.3056,18.00021,17.53848,17.70679,17.85565,17.77628,17.58829,17.85733,17.98618,17.70831,18.07208,17.61176,18.33444,18.56827,17.86438,17.61624,17.73801,17.77603,16.66815,17.51221,17.99811,17.6105,17.50314,17.8735,18.9599,19.06882,19.18216,18.48483,18.37845,18.45273,18.52075,18.32257,17.95874,17.44339,17.6637,18.67764,16.73654,17.3056,18.14343,18.00021,17.53848,17.75244,17.85565,17.77628,17.58829,18.07208,18.33444,17.86438,16.66815,17.99811,17.4743,17.50314,17.8735,18.93243,19.05591,19.06213,18.45129,18.51669,18.46283,17.95874,17.73105,16.75833,18.00021,17.85565,17.77628,17.58829,17.85733,17.98618,17.70831,17.61176,18.33444,18.56827,17.86438,17.61624,17.73801,17.70816,16.66815,17.5354,17.99811,17.4743,17.50314,17.8735,18.93243,19.05591,19.06213,18.45129,18.51669,18.46283,17.95874,17.44339,17.73105,18.67764,16.73654,17.3056,18.14343,18.00021,17.53848,17.70679,17.85565,17.77628,17.58829
1981,1982,1981.95833333333,12,17.94165,18.36166,17.75516,18.33804,18.0636,18.11203,16.84155,17.69339,18.11813,17.72272,17.74905,18.24063,19.28305,19.40466,19.39203,18.6571,18.69318,18.67239,18.19415,17.88269,16.94467,17.47989,18.15442,17.75363,17.91367,18.1662,17.85403,17.68707,18.00958,18.10187,17.94165,18.36166,17.79782,18.51535,18.76016,18.0636,17.76587,17.92462,18.11203,16.84155,17.73465,18.11813,17.91052,17.74905,18.24063,19.29956,19.40421,19.50977,18.79514,18.57458,18.64151,18.72949,18.5094,18.19415,17.72757,17.88269,18.75299,16.94467,17.47989,18.33694,18.15442,17.75363,17.97375,18.1662,17.85403,17.68707,18.36166,18.51535,18.0636,16.84155,18.11813,17.72272,17.74905,18.24063,19.28305,19.40466,19.39203,18.6571,18.69318,18.67239,18.19415,17.95682,16.97504,18.15442,18.1662,17.85403,17.68707,18.00958,18.10187,17.94165,17.79782,18.51535,18.76016,18.0636,17.76587,17.92462,17.99539,16.84155,17.75793,18.11813,17.72272,17.74905,18.24063,19.28305,19.40466,19.39203,18.6571,18.69318,18.67239,18.19415,17.72757,17.95682,18.75299,16.94467,17.47989,18.33694,18.15442,17.75363,17.91367,18.1662,17.85403,17.68707
1982,1982,1982.04166666667,1,18.32343,18.69144,18.02423,18.50363,18.37735,18.62357,17.11502,18.06561,18.28885,18.24176,18.19388,18.79379,19.71515,19.8717,19.80933,19.04752,19.07135,19.04575,18.53741,18.26767,17.31906,17.89386,18.42197,18.08243,18.23459,18.68414,18.06232,17.82565,18.40222,18.35648,18.32343,18.69144,18.10376,18.75217,19.01028,18.37735,18.04959,18.26279,18.62357,17.11502,18.13162,18.28885,18.38504,18.19388,18.79379,19.74283,19.84195,19.91965,19.2435,18.96057,19.01154,19.11441,18.86752,18.53741,18.1434,18.26767,18.91956,17.31906,17.89386,18.77478,18.42197,18.08243,18.31168,18.68414,18.06232,17.82565,18.69144,18.75217,18.37735,17.11502,18.28885,18.24176,18.19388,18.79379,19.71515,19.8717,19.80933,19.04752,19.07135,19.04575,18.53741,18.34756,17.36172,18.42197,18.68414,18.06232,17.82565,18.40222,18.35648,18.32343,18.10376,18.75217,19.01028,18.37735,18.04959,18.26279,18.45715,17.11502,18.14911,18.28885,18.24176,18.19388,18.79379,19.71515,19.8717,19.80933,19.04752,19.07135,19.04575,18.53741,18.1434,18.34756,18.91956,17.31906,17.89386,18.77478,18.42197,18.08243,18.23459,18.68414,18.06232,17.82565
1982,1982,1982.125,2,18.51669,18.85574,18.21542,18.61017,18.57297,18.76431,17.38007,18.32202,18.37598,18.4949,18.48895,19.07297,19.94934,20.14664,20.04675,19.31747,19.31058,19.32462,18.75497,18.4678,17.51572,18.05896,18.62473,18.23914,18.40909,18.97455,18.22906,17.96695,18.63239,18.54919,18.51669,18.85574,18.31332,18.89542,19.14273,18.57297,18.25702,18.44025,18.76431,17.38007,18.40372,18.37598,18.60922,18.48895,19.07297,19.9866,20.09625,20.16217,19.50089,19.22403,19.26089,19.37637,19.12177,18.75497,18.32333,18.4678,19.01358,17.51572,18.05896,19.01797,18.62473,18.23914,18.47644,18.97455,18.22906,17.96695,18.85574,18.89542,18.57297,17.38007,18.37598,18.4949,18.48895,19.07297,19.94934,20.14664,20.04675,19.31747,19.31058,19.32462,18.75497,18.53281,17.57559,18.62473,18.97455,18.22906,17.96695,18.63239,18.54919,18.51669,18.31332,18.89542,19.14273,18.57297,18.25702,18.44025,18.63937,17.38007,18.4118,18.37598,18.4949,18.48895,19.07297,19.94934,20.14664,20.04675,19.31747,19.31058,19.32462,18.75497,18.32333,18.53281,19.01358,17.51572,18.05896,19.01797,18.62473,18.23914,18.40909,18.97455,18.22906,17.96695
1982,1982,1982.20833333333,3,18.48941,18.79538,18.20294,18.62885,18.58102,18.63193,17.43176,18.34033,18.38205,18.41702,18.44739,18.96823,19.86261,20.05737,19.97522,19.29214,19.2843,19.30557,18.68231,18.40347,17.51254,17.98199,18.68451,18.26419,18.38205,18.84286,18.31595,17.99893,18.60049,18.53036,18.48941,18.79538,18.30017,18.9053,19.09741,18.58102,18.27042,18.47318,18.63193,17.43176,18.4118,18.38205,18.54169,18.44739,18.96823,19.90274,20.00809,20.08493,19.43948,19.20895,19.25134,19.36276,19.1293,18.68231,18.16666,18.40347,19.01819,17.51254,17.98199,18.95285,18.68451,18.26419,18.44888,18.84286,18.31595,17.99893,18.79538,18.9053,18.58102,17.43176,18.38205,18.41702,18.44739,18.96823,19.86261,20.05737,19.97522,19.29214,19.2843,19.30557,18.68231,18.46237,17.54034,18.68451,18.84286,18.31595,17.99893,18.60049,18.53036,18.48941,18.30017,18.9053,19.09741,18.58102,18.27042,18.47318,18.54559,17.43176,18.42569,18.38205,18.41702,18.44739,18.96823,19.86261,20.05737,19.97522,19.29214,19.2843,19.30557,18.68231,18.16666,18.46237,19.01819,17.51254,17.98199,18.95285,18.68451,18.26419,18.38205,18.84286,18.31595,17.99893
1982,1982,1982.29166666667,4,18.29388,18.60977,18.06729,18.56903,18.41248,18.33545,17.30838,18.12823,18.27994,18.19208,18.24231,18.70413,19.54086,19.67871,19.63211,19.03683,19.02878,19.02087,18.43213,18.16391,17.3071,17.83264,18.5871,18.11642,18.24304,18.51166,18.18323,17.95746,18.37045,18.37292,18.29388,18.60977,18.14117,18.79489,19.01199,18.41248,18.16455,18.32071,18.33545,17.30838,18.20761,18.27994,18.29495,18.24231,18.70413,19.5687,19.65579,19.73831,19.13589,18.95593,18.99771,19.09241,18.88251,18.43213,17.9657,18.16391,18.9725,17.3071,17.83264,18.65512,18.5871,18.11642,18.29086,18.51166,18.18323,17.95746,18.60977,18.79489,18.41248,17.30838,18.27994,18.19208,18.24231,18.70413,19.54086,19.67871,19.63211,19.03683,19.02878,19.02087,18.43213,18.21915,17.37433,18.5871,18.51166,18.18323,17.95746,18.37045,18.37292,18.29388,18.14117,18.79489,19.01199,18.41248,18.16455,18.32071,18.27899,17.30838,18.21677,18.27994,18.19208,18.24231,18.70413,19.54086,19.67871,19.63211,19.03683,19.02878,19.02087,18.43213,17.9657,18.21915,18.9725,17.3071,17.83264,18.65512,18.5871,18.11642,18.24304,18.51166,18.18323,17.95746
1982,1982,1982.375,5,18.05029,18.44208,17.88696,18.49173,18.2348,18.09821,17.08725,17.80341,18.15903,17.95413,17.9642,18.39941,19.18457,19.32388,19.28915,18.73077,18.77515,18.72977,18.21399,17.93436,17.04587,17.56686,18.37723,17.87775,18.05753,18.23669,18.00851,17.8389,18.10541,18.21365,18.05029,18.44208,17.92053,18.64172,18.85223,18.2348,17.95663,18.06812,18.09821,17.08725,17.89789,18.15903,18.04077,17.9642,18.39941,19.21356,19.30139,19.38474,18.83521,18.66962,18.715,18.80405,18.62225,18.21399,17.75485,17.93436,18.91104,17.04587,17.56686,18.32254,18.37723,17.87775,18.0918,18.23669,18.00851,17.8389,18.44208,18.64172,18.2348,17.08725,18.15903,17.95413,17.9642,18.39941,19.18457,19.32388,19.28915,18.73077,18.77515,18.72977,18.21399,18.00647,17.0708,18.37723,18.23669,18.00851,17.8389,18.10541,18.21365,18.05029,17.92053,18.64172,18.85223,18.2348,17.95663,18.06812,18.02911,17.08725,17.9028,18.15903,17.95413,17.9642,18.39941,19.18457,19.32388,19.28915,18.73077,18.77515,18.72977,18.21399,17.75485,18.00647,18.91104,17.04587,17.56686,18.32254,18.37723,17.87775,18.05753,18.23669,18.00851,17.8389
1982,1982,1982.45833333333,6,17.85733,18.30673,17.81976,18.4425,18.11264,17.96265,16.88351,17.63559,18.05649,17.84369,17.83527,18.29407,18.98459,19.12692,19.13275,18.55096,18.63596,18.586,18.18158,17.85892,16.92352,17.47696,18.18716,17.69962,17.87018,18.10403,17.91174,17.78278,18.02261,18.20679,17.85733,18.30673,17.80365,18.51059,18.67868,18.11264,17.78574,17.85681,17.96265,16.88351,17.70831,18.05649,17.92664,17.83527,18.29407,19.02148,19.10306,19.19446,18.6351,18.52496,18.55975,18.65833,18.48373,18.18158,17.64984,17.85892,18.82339,16.92352,17.47696,18.16965,18.18716,17.69962,17.93512,18.10403,17.91174,17.78278,18.30673,18.51059,18.11264,16.88351,18.05649,17.84369,17.83527,18.29407,18.98459,19.12692,19.13275,18.55096,18.63596,18.586,18.18158,17.93085,16.92609,18.18716,18.10403,17.91174,17.78278,18.02261,18.20679,17.85733,17.80365,18.51059,18.67868,18.11264,17.78574,17.85681,17.9223,16.88351,17.71472,18.05649,17.84369,17.83527,18.29407,18.98459,19.12692,19.13275,18.55096,18.63596,18.586,18.18158,17.64984,17.93085,18.82339,16.92352,17.47696,18.16965,18.18716,17.69962,17.87018,18.10403,17.91174,17.78278
1982,1982,1982.54166666667,7,17.84726,18.2287,17.88184,18.40137,18.02426,18.04279,16.76709,17.62469,18.02606,17.85431,17.81665,18.28879,18.95584,19.09042,19.13885,18.57294,18.69846,18.6105,18.22467,17.8689,17.04147,17.62643,18.12204,17.64148,17.82446,18.1879,17.83325,17.74286,18.0256,18.28464,17.84726,18.2287,17.81772,18.39578,18.56979,18.02426,17.71118,17.81149,18.04279,16.76709,17.69189,18.02606,17.93301,17.81665,18.28879,18.99527,19.0798,19.17065,18.62027,18.56183,18.60812,18.71112,18.56226,18.22467,17.65833,17.8689,18.71783,17.04147,17.62643,18.33081,18.12204,17.64148,17.87555,18.1879,17.83325,17.74286,18.2287,18.39578,18.02426,16.76709,18.02606,17.85431,17.81665,18.28879,18.95584,19.09042,19.13885,18.57294,18.69846,18.6105,18.22467,17.96582,17.00815,18.12204,18.1879,17.83325,17.74286,18.0256,18.28464,17.84726,17.81772,18.39578,18.56979,18.02426,17.71118,17.81149,18.05298,16.76709,17.69901,18.02606,17.85431,17.81665,18.28879,18.95584,19.09042,19.13885,18.57294,18.69846,18.6105,18.22467,17.65833,17.96582,18.71783,17.04147,17.62643,18.33081,18.12204,17.64148,17.82446,18.1879,17.83325,17.74286
1982,1982,1982.625,8,17.84769,18.13519,17.91049,18.36313,17.96436,18.07672,16.73856,17.63028,18.02182,17.86313,17.80264,18.24689,18.99466,19.10907,19.224,18.64481,18.8046,18.6991,18.2522,17.89099,17.16882,17.77386,18.12329,17.6395,17.81036,18.24988,17.80298,17.71613,18.04706,18.34448,17.84769,18.13519,17.82324,18.31757,18.43265,17.96436,17.64102,17.8064,18.07672,16.73856,17.67743,18.02182,17.95529,17.80264,18.24689,19.03705,19.1235,19.21228,18.68472,18.64545,18.69821,18.815,18.65173,18.2522,17.66687,17.89099,18.72104,17.16882,17.77386,18.45059,18.12329,17.6395,17.87302,18.24988,17.80298,17.71613,18.13519,18.31757,17.96436,16.73856,18.02182,17.86313,17.80264,18.24689,18.99466,19.10907,19.224,18.64481,18.8046,18.6991,18.2522,18.00238,17.15402,18.12329,18.24988,17.80298,17.71613,18.04706,18.34448,17.84769,17.82324,18.31757,18.43265,17.96436,17.64102,17.8064,18.12366,16.73856,17.68967,18.02182,17.86313,17.80264,18.24689,18.99466,19.10907,19.224,18.64481,18.8046,18.6991,18.2522,17.66687,18.00238,18.72104,17.16882,17.77386,18.45059,18.12329,17.6395,17.81036,18.24988,17.80298,17.71613
1982,1982,1982.70833333333,9,17.70898,18.06,17.73825,18.27161,17.87006,17.81131,16.69321,17.5723,17.97128,17.72565,17.59363,18.09964,18.92822,19.05771,19.18851,18.56335,18.71713,18.63696,18.13489,17.82886,17.04483,17.65137,18.09122,17.59531,17.74094,18.14566,17.82419,17.6409,17.97437,18.27164,17.70898,18.06,17.67017,18.24188,18.33798,17.87006,17.58023,17.75787,17.81131,16.69321,17.5943,17.97128,17.80801,17.59363,18.09964,18.96643,19.07178,19.15955,18.66449,18.56906,18.63007,18.73666,18.58487,18.13489,17.58176,17.82886,18.72247,17.04483,17.65137,18.33743,18.09122,17.59531,17.8165,18.14566,17.82419,17.6409,18.06,18.24188,17.87006,16.69321,17.97128,17.72565,17.59363,18.09964,18.92822,19.05771,19.18851,18.56335,18.71713,18.63696,18.13489,17.93295,17.01743,18.09122,18.14566,17.82419,17.6409,17.97437,18.27164,17.70898,17.67017,18.24188,18.33798,17.87006,17.58023,17.75787,17.89047,16.69321,17.60342,17.97128,17.72565,17.59363,18.09964,18.92822,19.05771,19.18851,18.56335,18.71713,18.63696,18.13489,17.58176,17.93295,18.72247,17.04483,17.65137,18.33743,18.09122,17.59531,17.74094,18.14566,17.82419,17.6409
